customer_id,signup_date,customer_age,country,region,city,industry,company_size,subscription_plan,contract_type,contract_length_months,monthly_recurring_revenue,payment_method,support_tickets,usage_score,login_frequency,nps_score,discount_percentage,tenure_months,customer_segment,customer_lifetime_value,customer_acquisition_cost,acquisition_channel,acquisition_month,is_active,churn,last_transaction_date,days_since_last_transaction,frequency_score,monetary_score,average_transaction_value,total_transactions,total_revenue,total_profit,customer_profitability,risk_score
CUST_002931,2024-04-02,36,USA,North America,Millerchester,Finance,Startup,Basic,Monthly,1,34.8,ACH,6.0,24.8,13.4,-7.0,0.0,8,Core,56.04,200.36,Partnership,2024-04,0,1,2024-06-17,197,5,2,58.6,22,1289.15,851.32,Low,62.1
CUST_002932,2022-08-06,50,USA,North America,New Elijah,Technology,Mid-Market,Business,Annual,12,1190.41,Credit Card,5.0,68.4,22.9,32.0,8.3,28,Core,16053.03,940.25,Organic Search,2022-08,1,0,2024-11-01,60,2,5,1655.83,15,24837.47,20775.33,Top,6.8
CUST_002933,2023-12-30,60,USA,North America,East Juan,Technology,Enterprise,Enterprise,Monthly,1,8252.06,PayPal,2.0,82.4,31.0,53.0,6.9,12,Strategic,349212.18,16058.69,Partnership,2023-12,1,0,2024-12-12,19,4,5,14491.36,17,246353.17,209075.93,Top,2.2
CUST_002934,2024-05-09,58,Australia,APAC,Port Josephbury,Technology,Small Business,Business,Multi-Year,24,451.46,Invoice,4.0,35.9,8.7,-6.0,12.4,7,Champion,735.09,734.98,Paid Search,2024-05,0,1,2024-09-02,120,5,4,630.25,20,12605.05,10125.06,High,53.8
CUST_002935,2022-12-15,36,USA,North America,Gonzalezville,Retail,Mid-Market,Business,Annual,12,932.02,Invoice,3.0,65.3,14.5,-3.0,9.3,24,Core,7350.8,1789.17,Content Marketing,2022-12,1,0,2024-11-09,52,1,4,1337.54,12,16050.54,13515.43,Top,11.5
CUST_002936,2024-07-01,53,Australia,APAC,East Victoria,Technology,Startup,Professional,Annual,12,82.72,ACH,5.0,19.3,7.2,-4.0,5.7,5,At Risk,113.54,77.92,Referral,2024-07,0,1,2024-10-28,64,2,2,140.82,14,1971.43,1463.8,Medium,68.7
CUST_002937,2024-01-31,37,USA,North America,East David,Healthcare,Mid-Market,Business,Annual,12,987.74,Credit Card,2.0,58.6,7.7,45.0,6.4,11,Champion,7769.11,957.37,Organic Search,2024-01,1,0,2024-12-15,16,5,5,1728.08,20,34561.56,28807.76,Top,11.9
CUST_002938,2024-10-29,38,Other,MEA,Johnsonborough,Retail,Startup,Basic,Monthly,1,30.34,Invoice,4.0,61.6,24.3,-1.0,0.0,2,New / Onboarding,89.5,118.3,Paid Search,2024-10,1,0,2024-12-19,12,2,1,70.0,14,980.04,655.05,Low,33.9
CUST_002939,2022-05-28,44,UK,Europe,South Andres,Healthcare,Small Business,Basic,Annual,12,47.17,Credit Card,1.0,56.8,11.9,58.0,9.0,31,Low Engagement,366.88,630.89,Paid Search,2022-05,1,0,2024-10-16,76,1,1,65.11,13,846.42,564.24,Low,11.7
CUST_002940,2023-04-10,63,USA,North America,North Michelle,Manufacturing,Startup,Basic,Monthly,1,20.3,Credit Card,9.0,14.2,2.6,-24.0,0.2,20,At Risk,27.53,224.4,Paid Search,2023-04,1,0,2024-12-02,29,5,1,32.91,19,625.29,340.75,Low,73.6
CUST_002941,2024-02-15,51,Germany,Europe,Russellport,Finance,Small Business,Basic,Monthly,1,65.33,Wire Transfer,2.0,54.3,16.9,-13.0,0.0,10,Low Engagement,325.02,307.76,Referral,2024-02,1,0,2024-12-09,22,2,2,126.15,15,1892.22,1392.83,Medium,20.1
CUST_002942,2023-05-14,23,USA,North America,East Matthew,Other,Startup,Business,Monthly,1,304.05,Credit Card,5.0,46.8,13.6,4.0,0.9,19,Core,902.14,196.76,Paid Search,2023-05,1,0,2024-11-24,37,2,4,524.48,15,7867.21,6602.83,High,33.4
CUST_002943,2024-05-13,46,Canada,North America,Brownchester,Other,Small Business,Basic,Monthly,1,42.42,Wire Transfer,1.0,57.7,17.8,61.0,0.6,7,Low Engagement,540.58,381.39,Paid Social,2024-05,1,0,2024-12-18,13,2,2,78.84,14,1103.76,782.48,Low,7.8
CUST_002944,2024-06-15,24,Other,MEA,West Danielstad,Education,Startup,Enterprise,Monthly,1,857.45,Invoice,6.0,23.9,6.7,-4.0,0.1,6,New / Onboarding,1634.72,43.52,Organic Search,2024-06,1,0,2024-12-16,15,2,5,1572.07,15,23581.0,19800.18,Top,52.4
CUST_002945,2022-09-14,21,UK,Europe,Sherrychester,Other,Mid-Market,Business,Annual,12,806.04,Credit Card,2.0,67.8,26.2,35.0,11.9,27,Core,10924.94,1302.03,Partnership,2022-09,1,0,2024-10-24,68,1,4,1156.29,13,15031.74,12122.84,High,6.5
CUST_002946,2023-12-04,23,Germany,Europe,West Patty,Technology,Small Business,Basic,Monthly,1,37.11,Credit Card,5.0,59.9,18.0,-2.0,0.0,12,Low Engagement,120.88,276.37,Referral,2023-12,0,1,2024-03-16,290,2,1,61.11,14,855.56,538.64,Low,30.7
CUST_002947,2023-11-30,33,USA,North America,North Aaron,Education,Startup,Enterprise,Monthly,1,751.66,Invoice,6.0,26.0,8.0,-21.0,0.0,13,At Risk,890.59,43.93,Referral,2023-11,0,1,2024-05-13,232,2,4,1242.26,15,18633.94,15875.43,Top,84.4
CUST_002948,2023-07-26,34,Australia,APAC,Jasonfort,Healthcare,Startup,Professional,Annual,12,91.65,Credit Card,4.0,42.8,13.0,3.0,8.7,17,Low Engagement,223.73,143.48,Content Marketing,2023-07,0,1,2024-02-06,329,2,2,135.59,15,2033.85,1450.51,Medium,37.4
CUST_002949,2024-10-16,40,USA,North America,Rebekahville,Manufacturing,Mid-Market,Business,Annual,12,1031.36,ACH,2.0,52.4,16.0,15.0,11.2,2,Champion,4720.86,2842.24,Paid Social,2024-10,1,0,2024-12-26,5,4,5,1841.82,18,33152.78,26621.54,Top,19.4
CUST_002950,2024-08-04,38,India,APAC,Lopezfort,Finance,Small Business,Professional,Annual,12,126.12,Credit Card,1.0,55.8,16.6,9.0,7.3,4,Core,485.12,673.42,Paid Search,2024-08,1,0,2024-12-26,5,5,3,248.34,19,4718.55,3696.09,High,24.1
CUST_002951,2024-04-30,70,USA,North America,Matthewville,Healthcare,Small Business,Professional,Monthly,1,142.3,Credit Card,4.0,29.8,0.7,-22.0,4.6,8,Core,218.25,442.59,Content Marketing,2024-04,0,1,2024-06-01,213,5,3,233.63,19,4439.0,3533.14,High,62.2
CUST_002952,2024-05-13,49,USA,North America,Lake Alexanderside,Other,Small Business,Professional,Annual,12,157.41,Credit Card,5.0,70.8,16.0,19.0,4.4,7,Core,677.86,126.89,Organic Search,2024-05,1,0,2024-12-17,14,4,3,294.0,18,5292.07,4208.14,High,22.2
CUST_002953,2023-10-20,38,Other,LATAM,West Michael,Technology,Startup,Basic,Annual,12,26.32,ACH,0.0,73.6,27.9,11.0,5.0,14,Low Engagement,146.22,183.67,Outbound Sales,2023-10,1,0,2024-11-26,35,1,1,43.7,13,568.09,297.88,Low,17.1
CUST_002954,2024-10-08,25,USA,North America,Juliashire,Education,Startup,Basic,Annual,12,32.29,Credit Card,5.0,47.4,17.9,-5.0,9.2,2,New / Onboarding,54.8,44.06,Organic Search,2024-10,0,1,2024-11-27,34,5,2,59.73,20,1194.53,790.21,Low,53.5
CUST_002955,2024-04-28,69,USA,North America,Johnview,Manufacturing,Small Business,Business,Monthly,1,337.52,Credit Card,2.0,88.2,29.2,47.0,0.6,8,Champion,6330.09,562.22,Partnership,2024-04,0,1,2024-08-08,145,4,4,577.1,17,9810.67,8191.38,High,5.3
CUST_002956,2024-05-24,57,Canada,North America,New Patrick,Healthcare,Startup,Basic,Monthly,1,42.53,ACH,5.0,47.2,12.8,11.0,0.0,7,Low Engagement,88.97,156.61,Paid Social,2024-05,0,1,2024-07-05,179,2,2,77.69,15,1165.38,824.28,Low,47.8
CUST_002957,2024-08-28,70,Other,MEA,East Crystalville,Finance,Startup,Basic,Monthly,1,26.45,Invoice,6.0,61.7,19.3,-21.0,0.0,4,New / Onboarding,48.18,396.87,Outbound Sales,2024-08,1,0,2024-12-24,7,5,1,52.08,20,1041.56,671.6,Low,54.9
CUST_002958,2023-04-20,23,Australia,APAC,New Tanyaborough,Technology,Startup,Professional,Monthly,1,84.7,Credit Card,1.0,63.5,20.1,26.0,1.5,20,Core,471.35,168.35,Partnership,2023-04,1,0,2024-10-31,61,4,2,133.11,18,2396.01,1841.73,Medium,17.7
CUST_002959,2024-07-20,44,USA,North America,Lake Sean,Real Estate,Startup,Basic,Monthly,1,24.36,Credit Card,2.0,59.4,19.4,14.0,1.1,5,New / Onboarding,68.44,47.26,Organic Search,2024-07,0,1,2024-11-18,43,5,1,48.38,20,967.6,659.16,Low,35.2
CUST_002960,2023-01-19,69,Germany,Europe,North Shellymouth,Other,Startup,Professional,Monthly,1,62.05,Credit Card,6.0,60.2,16.6,3.0,0.0,23,Core,192.7,87.03,Partnership,2023-01,0,1,2023-11-28,399,5,2,84.24,19,1600.58,1123.31,Medium,32.2
CUST_002961,2023-07-02,51,UK,Europe,Jessicaborough,Manufacturing,Enterprise,Enterprise,Multi-Year,24,8879.48,Credit Card,2.0,52.5,12.5,2.0,14.8,17,Strategic,43730.16,17841.39,Paid Search,2023-07,1,0,2024-12-04,27,5,5,12785.04,19,242915.83,203580.46,Top,17.3
CUST_002962,2023-06-23,39,Other,LATAM,North David,Education,Small Business,Professional,Multi-Year,24,119.72,ACH,4.0,38.7,14.1,19.0,12.1,18,Low Engagement,360.39,64.69,Organic Search,2023-06,0,1,2023-12-10,387,2,2,167.85,14,2349.87,1844.67,Medium,29.2
CUST_002963,2024-11-16,28,Canada,North America,Pierceview,Technology,Mid-Market,Professional,Annual,12,373.12,Credit Card,7.0,60.3,13.5,1.0,6.5,1,Core,1306.62,973.79,Organic Search,2024-11,1,0,2024-12-31,0,2,4,846.77,15,12701.56,10525.49,High,26.7
CUST_002964,2024-08-24,68,UK,Europe,Patriciamouth,Finance,Startup,Professional,Monthly,1,80.83,PayPal,6.0,36.0,8.6,0.0,0.0,4,At Risk,120.1,86.98,Organic Search,2024-08,0,1,2024-10-16,76,3,2,163.68,16,2618.95,2047.19,Medium,67.3
CUST_002965,2024-05-03,32,UK,Europe,South Carloschester,Healthcare,Startup,Basic,Annual,12,36.68,ACH,1.0,56.6,19.4,23.0,6.5,7,Core,127.97,219.6,Partnership,2024-05,1,0,2024-12-12,19,3,2,66.78,16,1068.46,666.38,Low,26.8
CUST_002966,2024-05-22,41,Canada,North America,East Carolberg,Retail,Mid-Market,Professional,Multi-Year,24,355.75,Credit Card,7.0,64.3,19.7,-4.0,17.7,7,Core,2898.83,1310.76,Content Marketing,2024-05,1,0,2024-12-09,22,1,4,595.42,12,7145.04,5839.11,High,10.1
CUST_002967,2024-01-13,53,Australia,APAC,Brandonshire,Technology,Small Business,Business,Annual,12,302.82,Credit Card,4.0,74.1,18.5,17.0,5.9,11,Core,1025.01,508.23,Partnership,2024-01,0,1,2024-07-12,172,3,4,494.4,16,7910.37,6531.84,High,27.8
CUST_002968,2024-10-26,52,USA,North America,Port Teresaborough,Retail,Startup,Basic,Monthly,1,30.12,Credit Card,4.0,33.8,5.2,6.0,2.3,2,New / Onboarding,50.05,81.95,Partnership,2024-10,1,0,2024-12-30,1,5,2,64.24,19,1220.53,759.41,Low,58.8
CUST_002969,2023-11-19,58,USA,North America,Simpsonside,Manufacturing,Small Business,Enterprise,Monthly,1,2354.58,Credit Card,4.0,61.2,20.8,9.0,0.0,13,Champion,15802.55,1284.6,Outbound Sales,2023-11,1,0,2024-12-08,23,4,5,4127.4,18,74293.19,62301.92,Top,14.9
CUST_002970,2023-08-06,52,USA,North America,East Samuelhaven,Technology,Small Business,Professional,Annual,12,143.93,ACH,5.0,53.5,14.7,0.0,5.7,16,Core,625.47,559.61,Outbound Sales,2023-08,1,0,2024-11-27,34,3,3,242.74,16,3883.91,3072.17,Medium,21.7
CUST_002971,2022-12-09,56,UK,Europe,Hartfurt,Technology,Mid-Market,Business,Annual,12,875.35,Credit Card,6.0,56.9,11.5,-5.0,8.9,24,Core,4505.33,3699.96,Paid Search,2022-12,0,1,2024-01-16,350,2,4,1218.01,14,17052.14,14101.27,Top,17.7
CUST_002972,2024-07-05,51,USA,North America,Lawsonborough,Technology,Startup,Professional,Annual,12,100.05,Credit Card,4.0,42.3,9.8,-23.0,7.8,5,New / Onboarding,176.72,47.11,Referral,2024-07,0,1,2024-10-29,63,2,2,179.83,15,2697.41,1999.54,Medium,52.2
CUST_002973,2024-05-28,64,USA,North America,North Ernest,Education,Small Business,Basic,Monthly,1,43.99,Wire Transfer,1.0,86.8,30.4,25.0,3.3,7,Core,802.61,525.69,Paid Search,2024-05,1,0,2024-12-20,11,3,2,74.46,16,1191.31,831.16,Low,5.3
CUST_002974,2023-08-09,56,India,APAC,New Heather,Healthcare,Mid-Market,Professional,Monthly,1,362.19,Credit Card,2.0,68.8,21.9,18.0,6.3,16,Champion,2513.87,1338.11,Referral,2023-08,1,0,2024-12-02,29,4,4,619.81,17,10536.78,8750.78,High,13.5
CUST_002975,2022-04-17,66,USA,North America,Gordonhaven,Healthcare,Enterprise,Basic,Annual,12,279.18,Wire Transfer,3.0,47.2,17.4,56.0,10.3,32,Strategic,8078.21,16222.73,Paid Search,2022-04,1,0,2024-11-21,40,5,4,391.4,23,9002.11,7364.12,High,3.1
CUST_002976,2024-08-12,50,Other,MEA,Kevinbury,Education,Mid-Market,Professional,Multi-Year,24,298.34,Credit Card,0.0,82.7,26.0,32.0,13.6,4,Core,5858.31,525.93,Organic Search,2024-08,1,0,2024-12-17,14,2,4,550.23,14,7703.2,6285.19,High,4.4
CUST_002977,2022-03-07,53,India,APAC,Jeanetteside,Technology,Startup,Professional,Monthly,1,103.98,Credit Card,5.0,43.7,21.7,3.0,0.0,33,Low Engagement,466.28,60.67,Organic Search,2022-03,0,1,2023-08-12,507,2,2,122.66,14,1717.2,1250.22,Medium,22.3
CUST_002978,2024-05-05,47,Australia,APAC,East Jeffreyside,Finance,Mid-Market,Enterprise,Multi-Year,24,4398.91,Credit Card,3.0,59.1,17.1,9.0,15.3,7,Core,26424.66,2222.65,Content Marketing,2024-05,1,0,2024-12-16,15,2,5,7073.81,15,106107.13,87436.92,Top,14.1
CUST_002979,2024-11-11,64,USA,North America,West Benjamin,Manufacturing,Mid-Market,Business,Monthly,1,834.55,Credit Card,9.0,61.7,21.0,14.0,4.6,1,Core,6369.29,1216.79,Organic Search,2024-11,1,0,2024-12-29,2,1,4,1782.56,11,19608.17,16563.77,Top,12.5
CUST_002980,2023-09-28,53,USA,North America,West Sara,Retail,Mid-Market,Business,Multi-Year,24,1097.82,Credit Card,2.0,79.8,21.0,42.0,14.6,15,Champion,15369.48,1287.23,Partnership,2023-09,1,0,2024-12-04,27,4,5,1618.19,17,27509.18,22927.66,Top,6.1
CUST_002981,2023-03-07,25,Other,MEA,Morganton,Retail,Mid-Market,Business,Monthly,1,1117.8,Credit Card,2.0,58.0,14.3,-5.0,2.9,21,Champion,5682.64,2299.76,Outbound Sales,2023-03,1,0,2024-11-30,31,5,5,1922.48,20,38449.52,32532.2,Top,19.1
CUST_002982,2024-05-05,28,India,APAC,Port Jason,Technology,Enterprise,Enterprise,Annual,12,8228.84,Wire Transfer,4.0,94.0,29.3,29.0,14.0,7,Strategic,283072.1,9090.75,Paid Social,2024-05,1,0,2024-12-16,15,4,5,13986.21,17,237765.53,199442.79,Top,2.5
CUST_002983,2024-07-27,24,Other,MEA,North Deborahstad,Technology,Startup,Basic,Monthly,1,38.5,ACH,5.0,40.6,16.2,-8.0,2.1,5,At Risk,55.02,121.47,Partnership,2024-07,0,1,2024-11-03,58,5,2,68.19,21,1431.99,957.25,Medium,68.5
CUST_002984,2023-12-31,54,Other,MEA,Christopherside,Retail,Startup,Basic,Annual,12,39.52,Credit Card,1.0,59.2,19.8,49.0,7.4,12,Core,406.62,149.69,Paid Search,2023-12,1,0,2024-12-09,22,4,2,66.51,18,1197.16,751.65,Low,9.0
CUST_002985,2024-11-08,35,USA,North America,Jenniferchester,Technology,Mid-Market,Business,Annual,12,864.96,Credit Card,0.0,89.1,31.0,40.0,7.2,1,Core,29729.0,833.53,Referral,2024-11,1,0,2024-12-29,2,3,5,1880.18,16,30082.89,25604.44,Top,2.7
CUST_002986,2022-06-17,38,Canada,North America,Markton,Real Estate,Startup,Business,Annual,12,260.54,Credit Card,3.0,50.1,13.6,7.0,7.5,30,Core,401.67,142.34,Content Marketing,2022-06,0,1,2023-12-21,376,4,3,335.17,18,6033.14,4847.16,High,60.0
CUST_002987,2023-11-26,61,Germany,Europe,Port Michaelview,Healthcare,Startup,Business,Monthly,1,263.44,ACH,5.0,29.4,2.3,6.0,1.2,13,Champion,509.35,65.06,Organic Search,2023-11,0,1,2024-12-04,27,4,4,478.31,18,8609.62,7123.53,High,51.1
CUST_002988,2024-05-16,33,USA,North America,West Teresa,Finance,Small Business,Basic,Annual,12,57.59,Credit Card,1.0,57.2,18.6,22.0,7.9,7,Low Engagement,251.38,1117.96,Paid Search,2024-05,1,0,2024-12-15,16,1,2,99.06,13,1287.83,902.42,Medium,21.1
CUST_002989,2024-08-29,33,UK,Europe,Lake Juliefurt,Healthcare,Mid-Market,Business,Monthly,1,1055.06,Credit Card,2.0,68.0,17.1,24.0,2.2,4,Champion,10318.49,938.16,Organic Search,2024-08,0,1,2024-11-22,39,4,5,2011.78,17,34200.25,28694.95,Top,10.0
CUST_002990,2022-12-30,41,USA,North America,Mollyside,Real Estate,Startup,Professional,Annual,12,106.13,ACH,2.0,39.4,8.4,19.0,3.6,24,Low Engagement,390.49,115.66,Paid Social,2022-12,1,0,2024-11-11,50,1,2,163.55,13,2126.1,1626.18,Medium,26.2
CUST_002991,2024-07-15,39,USA,North America,Port Scott,Manufacturing,Small Business,Business,Annual,12,424.47,ACH,2.0,74.8,25.8,15.0,4.2,5,Core,5083.03,734.12,Outbound Sales,2024-07,1,0,2024-12-16,15,2,4,819.99,15,12299.87,10276.18,High,8.0
CUST_002992,2024-01-06,53,USA,North America,Josephshire,Finance,Startup,Basic,Annual,12,45.06,ACH,5.0,54.4,15.3,16.0,8.0,11,Low Engagement,79.26,159.13,Content Marketing,2024-01,0,1,2024-09-10,112,2,1,71.84,14,1005.71,694.38,Low,52.3
CUST_002993,2023-08-21,24,USA,North America,Moorebury,Retail,Startup,Professional,Annual,12,90.04,Credit Card,4.0,73.4,23.2,23.0,6.3,16,Core,654.01,33.28,Organic Search,2023-08,1,0,2024-12-02,29,4,2,150.65,18,2711.78,2156.88,Medium,12.9
CUST_002994,2022-10-28,64,UK,Europe,Richardsonfort,Finance,Startup,Basic,Monthly,1,25.02,Credit Card,0.0,53.9,25.2,24.0,0.0,26,Core,111.2,70.18,Organic Search,2022-10,1,0,2024-11-21,40,5,1,43.85,21,920.8,448.44,Low,22.5
CUST_002995,2024-08-30,42,Canada,North America,South Hunterburgh,Finance,Startup,Professional,Annual,12,104.86,Credit Card,0.0,35.7,9.8,37.0,6.3,4,New / Onboarding,246.25,105.57,Organic Search,2024-08,0,1,2024-10-05,87,2,3,186.85,15,2802.77,2185.0,Medium,39.9
CUST_002996,2022-12-02,21,USA,North America,East Ashley,Healthcare,Mid-Market,Business,Monthly,1,914.07,Credit Card,4.0,49.5,18.6,2.0,1.3,24,Core,5858.36,2008.96,Content Marketing,2022-12,0,1,2023-05-21,590,1,4,1268.06,9,11412.54,9788.42,High,15.4
CUST_002997,2023-05-27,68,Germany,Europe,Lake Julian,Finance,Mid-Market,Enterprise,Monthly,1,3300.31,ACH,4.0,60.3,18.8,5.0,6.7,19,Core,28777.47,5222.73,Paid Search,2023-05,0,1,2024-07-11,173,1,5,5431.52,12,65178.29,54964.29,Top,10.7
CUST_002998,2023-05-07,69,India,APAC,Frankburgh,Healthcare,Mid-Market,Professional,Multi-Year,24,357.89,ACH,3.0,65.2,24.6,11.0,12.8,19,Core,4876.25,5408.48,Paid Search,2023-05,1,0,2024-11-22,39,3,4,522.1,16,8353.68,6850.4,High,6.4
CUST_002999,2024-09-04,66,USA,North America,Mcdanielborough,Technology,Startup,Basic,Monthly,1,31.7,Credit Card,4.0,61.0,18.7,-0.0,0.0,3,New / Onboarding,57.74,146.85,Partnership,2024-09,1,0,2024-12-26,5,2,1,68.49,15,1027.4,685.66,Low,54.9
CUST_003000,2024-04-11,28,USA,North America,East Charlesbury,Technology,Small Business,Professional,Annual,12,133.25,Credit Card,3.0,67.9,22.1,11.0,3.6,8,Core,834.11,172.11,Organic Search,2024-04,1,0,2024-12-09,22,1,3,256.5,13,3334.51,2690.12,Medium,15.4
CUST_003001,2024-07-12,21,USA,North America,Stoutfurt,Technology,Startup,Basic,Monthly,1,33.83,ACH,4.0,73.8,17.1,17.0,3.1,5,New / Onboarding,202.35,173.73,Paid Search,2024-07,1,0,2024-12-17,14,2,1,61.49,15,922.3,615.19,Low,16.2
CUST_003002,2023-03-25,37,Australia,APAC,Lake Alisontown,Healthcare,Startup,Basic,Monthly,1,27.14,PayPal,5.0,41.8,14.4,-6.0,0.0,21,Low Engagement,73.35,64.41,Organic Search,2023-03,1,0,2024-11-14,47,1,1,38.13,13,495.64,256.59,Low,37.0
CUST_003003,2024-03-04,26,UK,Europe,South Patrickville,Real Estate,Small Business,Professional,Annual,12,173.15,ACH,3.0,33.8,2.5,-10.0,6.4,9,Champion,314.09,402.41,Content Marketing,2024-03,1,0,2024-12-18,13,5,4,314.67,21,6608.04,5345.32,High,51.6
CUST_003004,2024-01-21,44,UK,Europe,Port Mariaton,Retail,Mid-Market,Business,Monthly,1,969.38,ACH,4.0,87.2,31.0,47.0,5.1,11,Core,30664.72,1805.94,Paid Search,2024-01,1,0,2024-12-06,25,2,5,1726.0,14,24164.06,20413.13,Top,3.0
CUST_003005,2024-08-07,48,USA,North America,East Kayla,Other,Startup,Professional,Monthly,1,96.47,Wire Transfer,9.0,23.4,6.3,8.0,0.0,4,New / Onboarding,295.92,169.57,Paid Search,2024-08,0,1,2024-11-14,47,2,3,187.03,15,2805.51,2197.51,Medium,32.6
CUST_003006,2024-09-28,38,USA,North America,Douglastown,Healthcare,Startup,Basic,Monthly,1,24.01,Wire Transfer,3.0,52.7,10.6,6.0,2.5,3,New / Onboarding,43.76,81.85,Referral,2024-09,1,0,2024-12-28,3,5,1,51.99,20,1039.75,598.35,Low,53.5
CUST_003007,2022-03-09,63,Other,MEA,Port Danielmouth,Finance,Enterprise,Enterprise,Monthly,1,6219.87,Wire Transfer,1.0,89.4,31.0,12.0,4.4,33,Strategic,594619.57,3756.15,Organic Search,2022-03,1,0,2024-10-22,70,2,5,8361.33,14,117058.67,100198.36,Top,0.9
CUST_003008,2024-04-12,25,USA,North America,East Donaldshire,Manufacturing,Small Business,Business,Multi-Year,24,439.02,Credit Card,2.0,73.1,25.1,32.0,11.6,8,Champion,3960.14,399.47,Referral,2024-04,1,0,2024-12-16,15,5,4,735.73,19,13978.89,11614.05,High,9.8
CUST_003009,2022-06-17,53,Canada,North America,Ochoaport,Retail,Enterprise,Enterprise,Annual,12,11891.44,Credit Card,4.0,76.0,18.2,33.0,11.1,30,Strategic,587305.01,9181.81,Paid Social,2022-06,1,0,2024-11-03,58,3,5,16864.53,16,269832.53,226675.67,Top,1.8
CUST_003010,2024-01-03,42,USA,North America,Timothybury,Retail,Enterprise,Business,Monthly,1,1937.29,Credit Card,3.0,78.5,23.9,27.0,8.9,11,Strategic,103815.95,3648.47,Organic Search,2024-01,1,0,2024-12-09,22,3,5,3338.78,16,53420.5,44864.13,Top,1.7
CUST_003011,2023-05-04,24,USA,North America,New Heatherside,Retail,Small Business,Business,Monthly,1,556.4,Credit Card,2.0,62.7,9.7,32.0,2.6,19,Core,3496.35,255.3,Paid Social,2023-05,0,1,2023-10-11,447,2,4,830.37,15,12455.5,10494.92,High,15.5
CUST_003012,2023-05-24,37,UK,Europe,North Malloryville,Retail,Startup,Professional,Monthly,1,97.89,PayPal,4.0,47.9,15.0,10.0,3.6,19,At Risk,141.48,130.71,Content Marketing,2023-05,0,1,2024-03-24,282,2,2,139.4,15,2091.06,1592.45,Medium,66.7
CUST_003013,2023-07-10,34,Canada,North America,Curtischester,Education,Mid-Market,Business,Multi-Year,24,886.66,Credit Card,3.0,58.6,14.1,39.0,13.8,17,Core,5971.1,1819.49,Outbound Sales,2023-07,1,0,2024-11-30,31,3,4,1328.78,16,21260.44,17749.18,Top,12.8
CUST_003014,2024-03-01,30,USA,North America,North Rhonda,Manufacturing,Startup,Basic,Monthly,1,27.93,Credit Card,5.0,56.9,22.0,11.0,0.0,9,Low Engagement,55.53,92.34,Content Marketing,2024-03,1,0,2024-12-07,24,2,1,54.68,14,765.45,448.24,Low,50.3
CUST_003015,2023-06-21,52,USA,North America,East Ronaldberg,Other,Startup,Basic,Annual,12,32.19,Credit Card,8.0,52.9,15.5,-8.0,3.9,18,Core,89.41,158.91,Content Marketing,2023-06,0,1,2024-05-07,238,4,1,48.6,17,826.19,449.77,Low,34.6
CUST_003016,2024-05-26,41,Australia,APAC,Dianabury,Other,Mid-Market,Enterprise,Annual,12,4765.4,Credit Card,4.0,77.6,29.2,42.0,8.1,7,Core,145980.09,4021.77,Outbound Sales,2024-05,1,0,2024-12-13,18,2,5,8023.79,14,112333.06,95373.16,Top,3.0
CUST_003017,2023-08-28,41,USA,North America,Mcdanielville,Finance,Small Business,Business,Monthly,1,440.04,Credit Card,3.0,56.0,14.9,20.0,3.0,16,Core,5081.41,919.87,Paid Search,2023-08,0,1,2024-02-25,310,2,4,722.01,15,10830.12,9076.89,High,8.4
CUST_003018,2022-07-19,36,Australia,APAC,Jacksonville,Technology,Startup,Professional,Monthly,1,89.72,Wire Transfer,3.0,48.5,15.1,6.0,2.4,29,Core,384.06,149.2,Partnership,2022-07,1,0,2024-11-12,49,4,2,135.48,18,2438.64,1855.94,Medium,22.8
CUST_003019,2024-07-03,30,Other,MEA,North Stephanie,Technology,Small Business,Professional,Annual,12,160.94,ACH,4.0,51.0,17.0,-17.0,6.2,5,Champion,323.95,789.25,Paid Social,2024-07,1,0,2024-12-24,7,5,4,320.1,22,7042.2,5680.44,High,46.6
CUST_003020,2023-05-02,41,UK,Europe,Michaelmouth,Technology,Mid-Market,Business,Multi-Year,24,803.71,Credit Card,3.0,72.7,16.7,18.0,16.9,19,Core,5807.68,2179.45,Paid Social,2023-05,1,0,2024-11-06,55,1,4,1179.46,10,11794.59,9606.79,High,11.5
CUST_003021,2023-09-23,62,USA,North America,West Sandraland,Technology,Startup,Basic,Monthly,1,26.34,ACH,7.0,56.0,10.2,-2.0,4.4,15,At Risk,34.88,494.38,Outbound Sales,2023-09,1,0,2024-12-09,22,5,1,50.14,19,952.59,544.66,Low,72.2
CUST_003022,2024-04-21,66,India,APAC,New Edwardchester,Finance,Startup,Business,Monthly,1,255.42,ACH,5.0,44.4,15.6,15.0,1.2,8,Core,655.47,358.07,Paid Search,2024-04,1,0,2024-12-07,24,1,3,500.75,10,5007.53,4161.99,High,38.5
CUST_003023,2023-06-20,65,UK,Europe,Carolchester,Technology,Startup,Basic,Monthly,1,30.71,ACH,3.0,55.8,19.1,11.0,0.0,18,Low Engagement,162.49,210.1,Paid Search,2023-06,1,0,2024-11-22,39,2,1,51.04,14,714.57,425.99,Low,18.9
