customer_id,churn_probability,predicted_churn,actual_churn,risk_segment,country,region,industry,company_size,subscription_plan,contract_type,monthly_recurring_revenue,support_tickets,usage_score,login_frequency,nps_score,tenure_months,days_since_last_transaction,total_transactions,total_revenue,total_profit
CUST_010496,0.99971193,1,1,High Risk,Australia,APAC,Technology,Mid-Market,Business,Annual,973.67,1.0,57.6,17.7,34.0,12,158,19,27163.73,22620.22
CUST_016646,0.9997118,1,1,High Risk,Canada,North America,Manufacturing,Startup,Basic,Monthly,38.87,5.0,22.3,6.1,-1.0,2,35,18,1505.96,1067.35
CUST_013699,0.99971133,1,1,High Risk,Australia,APAC,Technology,Startup,Business,Monthly,175.52,10.0,27.9,4.5,-61.0,26,363,18,4677.24,3813.68
CUST_012193,0.99971133,1,1,High Risk,USA,North America,Finance,Small Business,Professional,Monthly,140.88,0.0,32.5,12.3,40.0,10,300,15,3238.82,2537.85
CUST_008235,0.9997112,1,1,High Risk,Other,MEA,Real Estate,Startup,Professional,Monthly,94.36,2.0,27.7,4.3,27.0,11,263,18,2638.24,2042.01
CUST_002643,0.99971086,1,1,High Risk,Canada,North America,Technology,Startup,Basic,Monthly,31.48,3.0,37.8,7.7,10.0,9,220,14,769.05,454.44
CUST_014572,0.99971086,1,1,High Risk,Australia,APAC,Retail,Mid-Market,Business,Annual,819.87,3.0,84.4,25.2,3.0,12,219,17,20930.85,17514.19
CUST_014263,0.99971026,1,1,High Risk,USA,North America,Technology,Small Business,Enterprise,Monthly,1378.19,6.0,42.7,17.7,19.0,4,111,19,49073.11,41567.26
CUST_003551,0.99971,1,1,High Risk,India,APAC,Finance,Startup,Professional,Annual,119.96,3.0,37.2,6.7,-33.0,25,696,17,2643.35,2081.9
CUST_019346,0.99971,1,1,High Risk,USA,North America,Real Estate,Startup,Professional,Monthly,109.8,4.0,47.0,12.8,15.0,23,605,18,2531.99,1995.01
CUST_016736,0.99970967,1,1,High Risk,USA,North America,Retail,Startup,Basic,Monthly,31.04,5.0,42.9,18.3,-27.0,13,286,19,984.24,560.49
CUST_008226,0.99970955,1,1,High Risk,India,APAC,Manufacturing,Small Business,Professional,Monthly,133.19,1.0,52.4,13.9,14.0,17,497,18,3405.75,2574.41
CUST_018030,0.99970835,1,1,High Risk,USA,North America,Retail,Mid-Market,Business,Annual,980.04,4.0,42.1,13.6,6.0,13,272,16,22242.14,18876.31
CUST_016037,0.99970824,1,1,High Risk,India,APAC,Manufacturing,Startup,Basic,Monthly,30.56,8.0,55.7,21.9,-25.0,5,103,20,1015.03,592.16
CUST_007010,0.99970824,1,1,High Risk,India,APAC,Healthcare,Startup,Basic,Monthly,23.91,2.0,64.2,13.9,-6.0,21,315,20,737.58,393.02
CUST_000155,0.99970776,1,1,High Risk,UK,Europe,Healthcare,Startup,Business,Annual,247.37,3.0,39.6,16.8,-1.0,21,442,17,6221.86,5011.69
CUST_005113,0.9997075,1,1,High Risk,India,APAC,Real Estate,Small Business,Basic,Annual,49.52,8.0,47.9,16.9,-27.0,7,110,17,1411.37,1023.79
CUST_014713,0.99970704,1,1,High Risk,USA,North America,Real Estate,Startup,Basic,Monthly,39.17,4.0,49.1,13.7,6.0,19,383,19,1120.72,727.42
CUST_009419,0.9997069,1,1,High Risk,India,APAC,Technology,Startup,Basic,Annual,27.62,8.0,31.8,4.6,-4.0,12,282,14,593.35,278.35
CUST_019876,0.9997069,1,1,High Risk,USA,North America,Manufacturing,Startup,Professional,Monthly,63.44,5.0,47.3,7.7,12.0,25,581,17,1488.02,1096.88
CUST_000429,0.9997067,1,1,High Risk,USA,North America,Manufacturing,Startup,Basic,Monthly,26.12,7.0,40.4,10.0,-25.0,26,534,22,743.69,382.98
CUST_000827,0.9997061,1,1,High Risk,India,APAC,Retail,Startup,Professional,Annual,83.78,4.0,40.3,6.7,-28.0,17,338,16,2082.9,1570.09
CUST_006114,0.99970585,1,1,High Risk,USA,North America,Healthcare,Startup,Basic,Monthly,29.6,5.0,59.2,22.7,32.0,20,485,19,810.89,410.59
CUST_013871,0.99970573,1,1,High Risk,Other,LATAM,Technology,Startup,Professional,Monthly,86.87,7.0,61.4,23.5,-1.0,19,138,21,2962.81,2287.03
CUST_005731,0.9997055,1,1,High Risk,USA,North America,Retail,Small Business,Basic,Annual,57.52,6.0,25.9,7.9,-53.0,17,347,14,1250.24,885.73
CUST_017831,0.9997055,1,1,High Risk,Other,LATAM,Healthcare,Startup,Professional,Monthly,112.05,6.0,45.1,12.5,4.0,23,683,24,3263.72,2474.32
CUST_006965,0.99970526,1,1,High Risk,India,APAC,Education,Startup,Basic,Monthly,36.58,10.0,38.6,5.2,-24.0,26,232,18,1069.13,640.62
CUST_013447,0.9997048,1,1,High Risk,Germany,Europe,Healthcare,Small Business,Business,Monthly,382.09,7.0,45.1,7.3,-28.0,11,268,15,8259.0,6905.58
CUST_015726,0.9997048,1,1,High Risk,UK,Europe,Finance,Startup,Basic,Monthly,22.28,3.0,50.1,20.0,24.0,13,329,21,765.61,370.13
CUST_007558,0.99970466,1,1,High Risk,USA,North America,Real Estate,Small Business,Professional,Annual,180.16,4.0,62.3,22.2,4.0,12,296,15,4058.42,3229.2
CUST_013446,0.99970454,1,1,High Risk,Germany,Europe,Education,Startup,Basic,Monthly,31.0,0.0,67.7,18.8,-11.0,16,407,17,789.44,428.81
CUST_018560,0.9997037,1,1,High Risk,UK,Europe,Real Estate,Startup,Business,Annual,212.23,5.0,47.4,19.8,11.0,6,151,21,7751.11,6330.85
CUST_015098,0.9997037,1,1,High Risk,UK,Europe,Retail,Startup,Basic,Monthly,18.99,3.0,59.2,16.6,12.0,8,179,15,482.47,253.75
CUST_007398,0.99970347,1,1,High Risk,USA,North America,Technology,Startup,Basic,Monthly,27.28,6.0,72.5,16.5,17.0,8,170,20,1002.85,592.04
CUST_008718,0.9997032,1,1,High Risk,USA,North America,Manufacturing,Startup,Professional,Monthly,106.89,6.0,28.0,13.0,-40.0,3,68,14,2989.56,2392.72
CUST_010169,0.9997032,1,1,High Risk,Germany,Europe,Other,Startup,Professional,Monthly,94.51,0.0,59.0,21.1,44.0,14,213,15,2300.15,1712.79
CUST_008668,0.99970275,1,1,High Risk,Canada,North America,Real Estate,Startup,Basic,Annual,30.99,4.0,36.9,6.3,-10.0,21,438,22,907.3,557.47
CUST_000811,0.9997025,1,1,High Risk,India,APAC,Education,Small Business,Professional,Monthly,140.79,6.0,33.9,13.2,-32.0,4,62,19,5270.35,4262.64
CUST_001432,0.9997024,1,1,High Risk,UK,Europe,Retail,Small Business,Basic,Monthly,61.66,3.0,61.8,18.7,-1.0,13,137,17,1763.64,1282.21
CUST_008023,0.99970216,1,1,High Risk,Germany,Europe,Technology,Small Business,Business,Annual,330.23,5.0,58.3,8.1,10.0,15,343,16,7574.81,6135.66
CUST_016687,0.9997019,1,1,High Risk,India,APAC,Technology,Mid-Market,Professional,Monthly,353.1,3.0,59.2,18.0,15.0,11,122,19,11429.37,9547.16
CUST_013353,0.9997018,1,1,High Risk,Australia,APAC,Retail,Startup,Professional,Monthly,74.08,2.0,48.8,16.7,9.0,9,118,20,2530.36,1971.32
CUST_003300,0.99970144,1,1,High Risk,India,APAC,Finance,Startup,Basic,Annual,34.33,1.0,57.6,21.0,6.0,15,299,16,879.47,549.15
CUST_011696,0.9997009,1,1,High Risk,Canada,North America,Retail,Startup,Basic,Monthly,26.49,5.0,48.2,17.4,-3.0,14,287,16,703.91,364.23
CUST_011816,0.9997009,1,1,High Risk,USA,North America,Healthcare,Small Business,Business,Monthly,316.39,4.0,47.3,12.2,1.0,11,258,16,6705.52,5332.8
CUST_017030,0.99970067,1,1,High Risk,USA,North America,Healthcare,Startup,Basic,Monthly,40.29,2.0,23.6,15.7,11.0,12,271,18,1201.95,803.87
CUST_007190,0.99970055,1,1,High Risk,Canada,North America,Healthcare,Startup,Professional,Monthly,80.57,6.0,56.8,12.3,-24.0,11,216,19,2452.31,1862.45
CUST_008307,0.99970055,1,1,High Risk,UK,Europe,Finance,Startup,Basic,Monthly,49.13,4.0,46.6,11.9,-35.0,18,448,15,1081.62,754.94
CUST_017847,0.9997002,1,1,High Risk,Canada,North America,Retail,Startup,Basic,Monthly,27.57,5.0,58.9,21.1,-15.0,17,156,20,901.08,497.56
CUST_002280,0.99969995,1,1,High Risk,UK,Europe,Education,Small Business,Basic,Monthly,47.47,3.0,64.3,14.1,7.0,21,249,17,1258.28,822.11
CUST_011489,0.9996997,1,1,High Risk,UK,Europe,Other,Startup,Basic,Annual,24.91,0.0,67.7,22.5,23.0,13,357,17,632.21,286.98
CUST_016576,0.9996996,1,1,High Risk,USA,North America,Real Estate,Startup,Basic,Monthly,25.09,4.0,56.7,11.1,-3.0,7,161,20,903.58,469.53
CUST_010297,0.9996996,1,1,High Risk,USA,North America,Other,Mid-Market,Enterprise,Annual,4063.77,10.0,39.3,5.7,-19.0,17,248,16,95445.31,79817.25
CUST_008136,0.99969935,1,1,High Risk,Germany,Europe,Technology,Small Business,Professional,Annual,148.21,4.0,39.5,8.0,-21.0,16,428,20,4503.18,3562.69
CUST_002548,0.999699,1,1,High Risk,USA,North America,Healthcare,Small Business,Business,Annual,375.83,1.0,53.6,17.0,33.0,16,284,16,8381.21,6953.99
CUST_001966,0.999699,1,1,High Risk,USA,North America,Education,Small Business,Professional,Annual,136.14,6.0,39.6,6.7,-9.0,23,519,20,3254.96,2556.8
CUST_007163,0.999699,1,1,High Risk,Canada,North America,Other,Startup,Basic,Monthly,27.93,5.0,43.3,19.1,-7.0,7,99,17,842.38,524.98
CUST_000298,0.9996989,1,1,High Risk,India,APAC,Healthcare,Mid-Market,Business,Multi-Year,1117.84,2.0,44.8,12.0,15.0,9,185,16,26255.95,21564.04
CUST_015414,0.99969876,1,1,High Risk,Australia,APAC,Manufacturing,Startup,Basic,Annual,23.43,9.0,54.8,11.1,-23.0,8,124,19,717.2,310.33
CUST_013972,0.99969876,1,1,High Risk,USA,North America,Manufacturing,Startup,Basic,Annual,39.77,2.0,53.4,14.9,-13.0,6,155,14,979.23,642.56
CUST_008417,0.9996984,1,1,High Risk,India,APAC,Manufacturing,Startup,Professional,Monthly,81.08,0.0,52.0,15.3,45.0,11,228,16,2067.13,1592.12
CUST_004674,0.99969816,1,1,High Risk,Australia,APAC,Manufacturing,Startup,Professional,Monthly,92.64,4.0,50.4,11.5,5.0,16,351,15,2361.24,1813.81
CUST_012762,0.99969816,1,1,High Risk,Australia,APAC,Healthcare,Startup,Basic,Monthly,30.26,5.0,47.9,7.0,-33.0,15,389,19,928.05,546.07
CUST_010246,0.9996979,1,1,High Risk,USA,North America,Education,Mid-Market,Business,Annual,884.68,2.0,48.4,10.3,31.0,24,672,19,17026.76,13764.4
CUST_002617,0.9996978,1,1,High Risk,USA,North America,Healthcare,Startup,Professional,Monthly,66.35,9.0,33.8,11.6,-22.0,20,369,18,1657.8,1197.16
CUST_004860,0.9996977,1,1,High Risk,UK,Europe,Finance,Startup,Basic,Monthly,29.3,5.0,37.0,7.3,-12.0,9,101,18,835.31,499.5
CUST_012559,0.9996977,1,1,High Risk,Other,MEA,Technology,Small Business,Professional,Multi-Year,152.3,5.0,30.5,6.7,-11.0,10,126,17,3879.74,3064.38
CUST_011781,0.9996977,1,1,High Risk,Australia,APAC,Technology,Startup,Basic,Annual,28.83,5.0,54.1,11.2,-15.0,11,284,14,584.44,312.86
CUST_009378,0.99969745,1,1,High Risk,USA,North America,Technology,Startup,Professional,Monthly,104.18,3.0,55.5,14.3,23.0,3,85,16,3319.66,2608.95
CUST_005136,0.9996973,1,1,High Risk,Canada,North America,Finance,Small Business,Business,Multi-Year,377.18,6.0,52.7,20.6,26.0,10,189,16,8425.19,6727.53
CUST_017909,0.99969697,1,1,High Risk,Other,LATAM,Healthcare,Startup,Professional,Monthly,118.09,7.0,42.8,11.7,-32.0,14,395,17,3498.74,2821.69
CUST_005120,0.99969685,1,1,High Risk,Australia,APAC,Healthcare,Startup,Professional,Monthly,108.6,4.0,54.1,12.4,-15.0,18,497,16,2497.58,1926.76
CUST_005495,0.99969625,1,1,High Risk,UK,Europe,Real Estate,Small Business,Business,Monthly,359.98,4.0,50.7,20.8,-29.0,18,387,17,9447.46,7861.71
CUST_001053,0.99969614,1,1,High Risk,Canada,North America,Retail,Small Business,Basic,Annual,57.93,2.0,45.0,11.1,-18.0,5,91,21,2086.93,1563.78
CUST_003153,0.9996958,1,1,High Risk,USA,North America,Other,Small Business,Professional,Annual,99.8,3.0,38.3,8.7,21.0,15,415,21,3150.93,2322.85
CUST_006939,0.99969566,1,1,High Risk,USA,North America,Healthcare,Mid-Market,Business,Monthly,954.13,4.0,64.4,21.8,2.0,19,336,14,20612.48,17413.64
CUST_017557,0.99969566,1,1,High Risk,Australia,APAC,Real Estate,Startup,Business,Monthly,207.13,5.0,40.2,6.6,6.0,25,664,21,5681.98,4561.07
CUST_007555,0.99969554,1,1,High Risk,USA,North America,Manufacturing,Startup,Professional,Annual,69.86,3.0,39.3,10.8,-38.0,14,367,17,1980.56,1442.61
CUST_012209,0.99969554,1,1,High Risk,UK,Europe,Retail,Startup,Business,Annual,274.81,7.0,29.8,11.6,5.0,21,455,21,8398.83,6797.09
CUST_007485,0.99969435,1,1,High Risk,Germany,Europe,Technology,Small Business,Professional,Monthly,148.63,2.0,34.4,9.2,-19.0,8,143,20,5158.26,4068.32
CUST_018313,0.999694,1,1,High Risk,Canada,North America,Real Estate,Startup,Basic,Annual,25.18,4.0,47.9,15.6,-25.0,22,515,17,554.11,192.37
CUST_007478,0.999694,1,1,High Risk,USA,North America,Manufacturing,Mid-Market,Professional,Monthly,367.69,5.0,54.6,13.5,27.0,3,89,20,13247.83,11184.3
CUST_011474,0.99969363,1,1,High Risk,USA,North America,Technology,Startup,Professional,Monthly,73.6,6.0,38.9,14.3,-26.0,7,70,21,2733.22,2116.56
CUST_004137,0.9996935,1,1,High Risk,USA,North America,Retail,Small Business,Professional,Monthly,133.15,4.0,60.9,20.0,-3.0,18,384,21,4365.2,3446.58
CUST_007501,0.9996934,1,1,High Risk,USA,North America,Retail,Startup,Professional,Monthly,78.04,2.0,45.8,9.8,40.0,4,66,23,3335.64,2544.18
CUST_017650,0.9996923,1,1,High Risk,Canada,North America,Retail,Startup,Professional,Monthly,87.11,3.0,35.4,1.9,13.0,19,566,14,1538.01,1071.92
CUST_016164,0.9996922,1,1,High Risk,USA,North America,Healthcare,Startup,Professional,Annual,75.28,2.0,32.0,4.5,-15.0,15,295,16,1740.22,1275.47
CUST_006311,0.9996921,1,1,High Risk,UK,Europe,Healthcare,Small Business,Professional,Monthly,158.31,6.0,56.7,18.4,28.0,12,261,16,3904.77,3172.15
CUST_018828,0.9996915,1,1,High Risk,USA,North America,Real Estate,Startup,Professional,Annual,103.94,5.0,19.9,5.3,-16.0,3,57,15,2977.04,2370.27
CUST_002340,0.9996915,1,1,High Risk,Germany,Europe,Education,Startup,Basic,Annual,26.57,5.0,59.9,15.1,0.0,6,118,18,790.2,446.4
CUST_001163,0.9996908,1,1,High Risk,Other,LATAM,Real Estate,Startup,Basic,Monthly,35.74,4.0,49.3,15.2,-15.0,6,170,15,1005.62,684.95
CUST_015510,0.99969065,1,1,High Risk,USA,North America,Healthcare,Startup,Professional,Monthly,106.77,4.0,32.7,13.1,-21.0,19,375,17,2623.02,1974.62
CUST_003478,0.9996903,1,1,High Risk,USA,North America,Finance,Small Business,Basic,Annual,52.87,1.0,68.4,22.2,52.0,13,209,15,1185.69,847.58
CUST_009951,0.9996902,1,1,High Risk,Canada,North America,Manufacturing,Startup,Professional,Annual,97.41,2.0,31.2,0.3,3.0,8,202,12,2027.37,1576.9
CUST_008629,0.9996897,1,1,High Risk,USA,North America,Finance,Startup,Basic,Monthly,25.56,3.0,60.8,17.1,29.0,8,188,16,735.96,411.11
CUST_014843,0.9996896,1,1,High Risk,Germany,Europe,Finance,Startup,Basic,Annual,35.64,2.0,31.4,0.0,16.0,11,134,17,1020.55,640.27
CUST_001573,0.999689,1,1,High Risk,USA,North America,Finance,Startup,Professional,Annual,68.0,7.0,44.3,13.3,-29.0,4,67,17,2216.38,1658.77
CUST_008553,0.99968874,1,1,High Risk,Germany,Europe,Manufacturing,Startup,Professional,Monthly,105.81,3.0,49.6,12.8,27.0,15,317,14,2369.84,1803.79
CUST_008720,0.9996885,1,1,High Risk,USA,North America,Technology,Startup,Basic,Monthly,35.55,4.0,49.6,14.8,-16.0,19,280,16,821.12,496.93
CUST_019540,0.99968827,1,1,High Risk,Australia,APAC,Other,Startup,Basic,Monthly,33.07,4.0,25.7,8.0,-3.0,2,34,18,1264.07,867.89
CUST_014626,0.99968827,1,1,High Risk,USA,North America,Healthcare,Startup,Basic,Annual,45.59,9.0,29.6,4.5,-27.0,18,318,16,999.0,708.68
CUST_009922,0.99968815,1,1,High Risk,USA,North America,Technology,Mid-Market,Business,Annual,931.46,6.0,46.5,11.3,-48.0,10,285,15,19278.51,16198.2
CUST_002464,0.999688,1,1,High Risk,Canada,North America,Education,Enterprise,Enterprise,Annual,7395.07,2.0,66.3,20.0,5.0,9,229,18,200138.88,167419.91
CUST_002195,0.9996879,1,1,High Risk,Canada,North America,Education,Small Business,Basic,Monthly,47.8,4.0,36.4,10.9,-32.0,14,194,16,1252.3,863.14
CUST_011018,0.9996877,1,1,High Risk,USA,North America,Technology,Startup,Professional,Multi-Year,73.15,5.0,34.4,12.0,-23.0,16,257,18,1881.11,1281.73
CUST_017118,0.99968755,1,1,High Risk,USA,North America,Other,Startup,Basic,Monthly,25.8,4.0,59.3,14.4,15.0,12,208,14,561.85,331.55
CUST_009387,0.9996867,1,1,High Risk,USA,North America,Healthcare,Mid-Market,Business,Monthly,906.29,5.0,40.1,11.0,2.0,20,465,15,17968.36,15030.4
CUST_018688,0.9996866,1,1,High Risk,Australia,APAC,Healthcare,Mid-Market,Business,Annual,795.6,3.0,42.3,12.0,-10.0,14,248,15,17922.71,15131.45
CUST_017595,0.9996861,1,1,High Risk,UK,Europe,Manufacturing,Startup,Basic,Annual,24.13,8.0,36.4,14.1,-64.0,7,185,16,547.03,290.17
CUST_002229,0.999686,1,1,High Risk,USA,North America,Finance,Startup,Basic,Monthly,35.14,6.0,32.9,10.9,-16.0,19,525,15,794.21,464.59
CUST_006707,0.999686,1,1,High Risk,USA,North America,Technology,Startup,Basic,Annual,26.06,5.0,39.9,8.5,-20.0,12,336,14,472.15,199.38
CUST_015340,0.999686,1,1,High Risk,Other,LATAM,Technology,Startup,Basic,Monthly,30.34,7.0,55.2,17.8,-14.0,7,83,20,1013.06,629.3
CUST_017760,0.999686,1,1,High Risk,Canada,North America,Healthcare,Startup,Professional,Annual,93.12,4.0,56.9,22.7,-4.0,9,230,14,1795.92,1356.95
CUST_015785,0.99968565,1,1,High Risk,USA,North America,Finance,Startup,Basic,Annual,28.78,4.0,18.0,9.0,-55.0,15,318,19,832.37,460.05
CUST_012180,0.9996855,1,1,High Risk,USA,North America,Education,Small Business,Business,Multi-Year,560.54,3.0,39.2,14.3,2.0,20,564,16,10815.29,8718.65
CUST_000173,0.99968505,1,1,High Risk,Canada,North America,Finance,Startup,Professional,Monthly,56.07,10.0,41.2,13.3,-3.0,22,600,16,1179.32,708.41
CUST_008273,0.99968493,1,1,High Risk,UK,Europe,Healthcare,Startup,Basic,Monthly,34.25,5.0,56.0,12.2,-38.0,10,272,17,900.19,495.57
CUST_006386,0.9996846,1,1,High Risk,USA,North America,Healthcare,Small Business,Professional,Monthly,126.75,3.0,30.6,8.7,33.0,11,275,15,2771.29,2216.62
CUST_014386,0.99968445,1,1,High Risk,Germany,Europe,Other,Startup,Basic,Annual,34.13,2.0,54.1,11.7,-22.0,5,126,19,988.4,557.67
CUST_014419,0.9996842,1,1,High Risk,Germany,Europe,Other,Small Business,Professional,Annual,129.61,2.0,53.7,12.9,-4.0,23,194,24,4037.89,3050.35
CUST_013832,0.9996842,1,1,High Risk,UK,Europe,Technology,Small Business,Basic,Annual,39.91,3.0,55.8,16.8,11.0,8,189,18,1142.14,785.22
CUST_014265,0.99968374,1,1,High Risk,USA,North America,Technology,Startup,Basic,Annual,32.67,6.0,36.1,16.0,-2.0,22,350,18,815.17,506.75
CUST_009868,0.9996835,1,1,High Risk,USA,North America,Manufacturing,Startup,Professional,Multi-Year,76.83,2.0,56.0,14.5,26.0,2,47,19,2632.84,1950.24
CUST_009163,0.99968326,1,1,High Risk,USA,North America,Healthcare,Small Business,Business,Annual,341.29,6.0,30.3,7.2,-18.0,17,228,14,6745.36,5600.12
CUST_018124,0.9996829,1,1,High Risk,USA,North America,Technology,Small Business,Professional,Monthly,169.84,4.0,43.5,15.0,-34.0,17,483,16,3685.66,2967.83
CUST_004286,0.99968266,1,1,High Risk,India,APAC,Education,Startup,Professional,Annual,85.0,6.0,52.7,19.6,17.0,3,66,16,2525.03,1916.2
CUST_009697,0.9996823,1,1,High Risk,India,APAC,Retail,Startup,Basic,Monthly,27.27,2.0,50.4,8.1,3.0,6,157,19,884.0,474.34
CUST_011498,0.9996823,1,1,High Risk,UK,Europe,Other,Small Business,Business,Monthly,421.74,6.0,39.7,6.9,-7.0,20,466,15,9445.86,7850.32
CUST_015253,0.9996822,1,1,High Risk,Other,LATAM,Education,Startup,Basic,Monthly,28.54,2.0,57.5,21.4,9.0,6,89,23,1090.76,593.42
CUST_006763,0.99968195,1,1,High Risk,Australia,APAC,Technology,Mid-Market,Enterprise,Annual,3661.93,2.0,20.0,1.6,-13.0,19,273,17,86131.24,72648.9
CUST_002859,0.9996817,1,1,High Risk,Other,LATAM,Retail,Small Business,Professional,Monthly,146.34,8.0,56.6,17.7,-1.0,24,660,21,3788.05,2981.07
CUST_005701,0.9996816,1,1,High Risk,USA,North America,Technology,Startup,Business,Monthly,270.06,5.0,18.9,5.8,-48.0,17,185,18,7063.53,5724.0
CUST_014310,0.9996793,1,1,High Risk,UK,Europe,Technology,Startup,Professional,Monthly,103.8,5.0,28.3,9.0,-17.0,22,553,16,2278.83,1724.39
CUST_016437,0.9996791,1,1,High Risk,Canada,North America,Other,Startup,Basic,Annual,45.77,2.0,39.5,9.8,-47.0,7,191,14,1061.84,697.59
CUST_010335,0.99967873,1,1,High Risk,Germany,Europe,Finance,Startup,Basic,Monthly,27.44,5.0,32.1,15.2,-20.0,5,98,18,902.45,582.31
CUST_015963,0.99967873,1,1,High Risk,UK,Europe,Healthcare,Startup,Basic,Monthly,22.45,1.0,57.2,9.9,22.0,20,168,19,674.2,316.51
CUST_014283,0.9996784,1,1,High Risk,USA,North America,Technology,Small Business,Business,Annual,430.23,8.0,28.3,11.1,2.0,8,208,16,11419.82,9455.37
CUST_001722,0.99967813,1,1,High Risk,USA,North America,Education,Startup,Basic,Annual,32.41,6.0,68.3,20.3,14.0,19,218,15,765.4,433.54
CUST_011978,0.999678,1,1,High Risk,Germany,Europe,Healthcare,Small Business,Business,Annual,347.2,3.0,48.3,9.3,1.0,14,247,14,7454.94,6048.9
CUST_004956,0.9996779,1,1,High Risk,UK,Europe,Healthcare,Small Business,Business,Monthly,361.75,2.0,64.8,17.3,35.0,17,161,18,9801.39,7994.96
CUST_009089,0.99967754,1,1,High Risk,USA,North America,Retail,Small Business,Business,Annual,506.52,7.0,42.9,15.3,-37.0,10,237,18,15023.36,12496.0
CUST_001750,0.9996774,1,1,High Risk,USA,North America,Technology,Startup,Basic,Annual,31.5,5.0,31.0,0.0,-34.0,12,263,18,827.78,433.58
CUST_001092,0.99967706,1,1,High Risk,Canada,North America,Healthcare,Startup,Basic,Monthly,29.06,3.0,49.5,14.0,6.0,10,118,19,972.62,609.93
CUST_012230,0.9996767,1,1,High Risk,Other,LATAM,Retail,Small Business,Professional,Annual,225.35,4.0,51.0,8.3,14.0,10,211,20,6865.52,5538.26
CUST_000423,0.99967563,1,1,High Risk,Australia,APAC,Finance,Small Business,Basic,Monthly,50.01,2.0,73.8,15.3,-13.0,13,353,15,1155.58,772.72
CUST_017946,0.99967563,1,1,High Risk,Germany,Europe,Technology,Startup,Basic,Monthly,33.66,3.0,32.2,5.7,-9.0,16,313,15,773.58,465.49
CUST_002728,0.99967563,1,1,High Risk,USA,North America,Real Estate,Startup,Basic,Annual,32.14,7.0,32.0,11.4,-4.0,21,312,18,853.52,515.81
CUST_005020,0.9996753,1,1,High Risk,USA,North America,Real Estate,Startup,Basic,Monthly,33.48,3.0,28.2,6.1,-23.0,8,165,15,898.18,581.84
CUST_016915,0.99967515,1,1,High Risk,USA,North America,Healthcare,Startup,Basic,Monthly,36.79,3.0,57.6,23.8,-15.0,13,233,15,800.3,457.85
CUST_007769,0.99967515,1,1,High Risk,USA,North America,Education,Startup,Professional,Monthly,117.48,0.0,52.0,21.7,8.0,7,153,15,3036.18,2476.53
CUST_001755,0.9996747,1,1,High Risk,USA,North America,Technology,Startup,Basic,Monthly,26.4,4.0,43.5,13.4,15.0,5,80,17,855.34,499.8
CUST_000046,0.99967456,1,1,High Risk,Other,MEA,Healthcare,Startup,Professional,Monthly,94.51,4.0,56.8,14.9,-10.0,19,174,20,3140.65,2474.97
CUST_000782,0.9996743,1,1,High Risk,USA,North America,Finance,Startup,Basic,Monthly,30.01,3.0,31.3,15.2,-13.0,21,343,17,793.63,431.92
CUST_019433,0.99967396,1,1,High Risk,Germany,Europe,Retail,Startup,Basic,Monthly,50.03,3.0,44.7,20.0,11.0,14,245,20,1657.68,1115.71
