customer_id,rfm_segment,recency,frequency,monetary,average_order_value,rfm_score,customer_lifetime_value,usage_score,login_frequency,nps_score,support_tickets,subscription_plan,contract_type,country
CUST_008549,At Risk High Value,49,17,24299.27,1429.3688235294119,245,7996.35,61.4,16.7,13.0,2.0,Business,Annual,USA
CUST_011281,Big Spenders,48,14,24290.23,1735.0164285714286,225,10803.41,63.8,11.0,11.0,1.0,Business,Monthly,USA
CUST_008110,At Risk High Value,231,17,24271.4,1427.729411764706,145,2411.89,50.5,10.4,-32.0,6.0,Business,Annual,Canada
CUST_015161,At Risk High Value,225,17,24264.13,1427.3017647058823,145,10938.98,70.9,19.5,22.0,2.0,Business,Multi-Year,USA
CUST_005592,Big Spenders,56,16,24263.58,1516.47375,235,7822.36,53.9,11.0,-3.0,6.0,Business,Annual,USA
CUST_010352,Big Spenders,55,16,24261.18,1516.32375,235,4189.63,44.2,11.6,14.0,4.0,Business,Multi-Year,UK
CUST_012885,At Risk High Value,48,17,24232.36,1425.4329411764706,245,32409.35,87.5,31.0,32.0,3.0,Business,Annual,USA
CUST_016744,Big Spenders,55,13,24228.31,1863.716153846154,225,6667.81,66.4,9.8,17.0,0.0,Business,Monthly,USA
CUST_013475,At Risk High Value,107,17,24205.72,1423.8658823529413,145,14485.98,79.7,21.9,14.0,0.0,Business,Annual,Canada
CUST_007130,At Risk High Value,397,17,24189.71,1422.9241176470587,145,11453.88,67.5,21.0,28.0,2.0,Business,Monthly,UK
CUST_007517,Big Spenders,107,15,24154.85,1610.3233333333333,135,2247.21,42.0,10.2,-17.0,5.0,Business,Multi-Year,Other
CUST_016520,Big Spenders,242,15,24129.8,1608.6533333333332,135,5945.2,48.9,9.8,19.0,6.0,Business,Multi-Year,UK
CUST_009865,At Risk High Value,57,18,24084.1,1338.0055555555555,245,5658.25,67.8,17.8,-7.0,3.0,Business,Multi-Year,Other
CUST_008882,Big Spenders,66,15,23881.47,1592.0980000000002,235,18931.38,65.2,20.5,40.0,3.0,Business,Annual,USA
CUST_019504,Big Spenders,316,9,23878.91,2653.2122222222224,115,9287.89,84.1,21.9,23.0,1.0,Enterprise,Monthly,Other
CUST_007213,At Risk High Value,81,22,23866.1,1084.8227272727272,255,1814.28,36.1,13.8,-9.0,7.0,Business,Multi-Year,USA
CUST_013125,Big Spenders,67,15,23786.36,1585.7573333333335,235,7736.89,57.6,16.0,16.0,2.0,Enterprise,Annual,Germany
CUST_001492,Big Spenders,75,15,23779.91,1585.3273333333334,225,8385.72,56.0,16.2,13.0,5.0,Business,Annual,USA
CUST_012529,Big Spenders,63,12,23743.77,1978.6475,215,12999.13,63.0,21.9,35.0,3.0,Enterprise,Annual,UK
CUST_002644,Big Spenders,61,15,23736.54,1582.4360000000001,225,15937.74,62.8,19.5,27.0,4.0,Business,Annual,USA
CUST_009257,At Risk High Value,212,17,23735.05,1396.179411764706,145,2799.86,46.1,19.2,-22.0,8.0,Business,Annual,USA
CUST_019188,At Risk High Value,64,21,23717.95,1129.4261904761904,255,26826.04,74.5,26.2,42.0,2.0,Professional,Monthly,USA
CUST_008330,Big Spenders,66,13,23715.12,1824.24,225,7267.35,58.7,21.2,6.0,3.0,Business,Annual,USA
CUST_017928,Big Spenders,248,13,23700.29,1823.0992307692309,125,13728.3,56.0,18.7,16.0,7.0,Business,Annual,UK
CUST_004061,Big Spenders,54,14,23669.35,1690.667857142857,225,9103.77,86.8,20.2,25.0,4.0,Business,Annual,Canada
CUST_013904,Big Spenders,51,12,23635.29,1969.6075,215,1676.82,36.2,3.0,-32.0,9.0,Business,Annual,USA
CUST_016109,Needs Attention,60,12,23516.02,1959.6683333333333,214,11586.98,57.2,21.9,40.0,2.0,Business,Multi-Year,UK
CUST_019289,At Risk High Value,54,17,23490.260000000002,1381.7800000000002,244,5185.36,75.8,24.0,39.0,4.0,Business,Multi-Year,USA
CUST_003466,At Risk High Value,312,18,23452.99,1302.943888888889,144,10862.69,56.8,13.0,56.0,3.0,Business,Annual,Australia
CUST_002011,Needs Attention,64,14,23444.7,1674.6214285714286,224,14657.19,73.7,17.7,26.0,2.0,Business,Annual,Canada
CUST_004564,Needs Attention,49,13,23432.25,1802.4807692307693,214,15673.14,68.0,16.0,16.0,3.0,Business,Annual,Other
CUST_003490,Needs Attention,55,16,23427.03,1464.189375,234,2749.02,54.4,11.0,-36.0,6.0,Business,Annual,Germany
CUST_000205,At Risk High Value,62,18,23411.24,1300.6244444444446,244,2458.79,39.7,8.3,12.0,5.0,Enterprise,Monthly,Canada
CUST_006533,At Risk High Value,327,17,23279.2,1369.364705882353,144,11978.93,62.3,20.3,31.0,3.0,Business,Annual,USA
CUST_011455,Needs Attention,66,12,23277.51,1939.7924999999998,214,12207.01,54.7,25.0,16.0,4.0,Business,Annual,Australia
CUST_010891,Needs Attention,55,15,23276.11,1551.7406666666668,234,26682.46,88.5,27.7,18.0,1.0,Business,Annual,USA
CUST_010589,Needs Attention,49,16,23265.31,1454.081875,234,3586.53,50.5,12.7,3.0,6.0,Business,Annual,Other
CUST_017526,Needs Attention,165,12,23259.1,1938.2583333333332,114,3659.05,60.4,18.7,20.0,6.0,Enterprise,Monthly,UK
CUST_008181,Needs Attention,47,15,23114.28,1540.952,234,8118.8,68.7,15.4,2.0,0.0,Business,Multi-Year,Canada
CUST_014711,At Risk High Value,56,18,23104.64,1283.591111111111,254,6554.09,71.5,19.5,1.0,3.0,Business,Annual,Germany
CUST_007007,Needs Attention,174,16,23100.57,1443.785625,134,17288.3,63.7,23.4,37.0,2.0,Business,Multi-Year,USA
CUST_002331,Needs Attention,58,15,23099.87,1539.9913333333332,224,3621.35,54.2,15.7,9.0,5.0,Enterprise,Annual,UK
CUST_002779,At Risk High Value,478,18,23094.42,1283.0233333333333,144,3083.64,42.5,11.3,-15.0,5.0,Business,Annual,USA
CUST_005675,At Risk High Value,52,17,23072.53,1357.2076470588236,244,9042.37,65.5,18.6,51.0,3.0,Business,Multi-Year,USA
CUST_018037,Needs Attention,210,11,23052.49,2095.680909090909,114,11236.0,65.6,19.7,-5.0,7.0,Business,Monthly,Australia
CUST_013688,At Risk High Value,409,18,23045.62,1280.312222222222,154,6420.26,60.8,12.2,60.0,2.0,Business,Monthly,USA
CUST_015569,Needs Attention,146,14,23044.45,1646.0321428571428,124,8146.55,70.7,23.0,19.0,7.0,Business,Monthly,Australia
CUST_003591,At Risk High Value,177,18,23012.84,1278.4911111111112,144,1323.7,32.0,3.8,-17.0,4.0,Business,Annual,USA
CUST_002739,At Risk High Value,45,18,23004.3,1278.0166666666667,244,25437.73,68.0,25.1,58.0,0.0,Business,Annual,Other
CUST_017353,Needs Attention,53,14,22965.95,1640.425,224,17632.6,72.3,24.2,50.0,4.0,Business,Multi-Year,UK
CUST_009479,At Risk High Value,47,18,22959.239999999998,1275.5133333333333,244,21753.7,77.3,26.9,44.0,2.0,Business,Multi-Year,USA
CUST_012220,Needs Attention,519,13,22927.48,1763.6523076923077,124,30221.41,57.9,19.7,29.0,3.0,Business,Annual,India
CUST_003050,Needs Attention,51,15,22909.33,1527.2886666666668,224,9047.85,73.6,25.0,12.0,2.0,Business,Multi-Year,Australia
CUST_007994,At Risk High Value,468,20,22904.07,1145.2035,154,2613.46,58.5,15.7,9.0,7.0,Business,Monthly,UK
CUST_017866,At Risk High Value,55,16,22894.54,1430.90875,244,4818.13,59.9,12.8,11.0,3.0,Business,Multi-Year,USA
CUST_017205,Needs Attention,201,11,22889.53,2080.8663636363635,114,22016.47,51.2,17.0,43.0,2.0,Business,Multi-Year,USA
CUST_011807,At Risk High Value,51,17,22885.23,1346.19,244,9339.71,61.2,17.3,-0.0,2.0,Business,Multi-Year,Canada
CUST_007812,Needs Attention,52,15,22884.15,1525.6100000000001,234,15338.12,65.3,23.9,43.0,0.0,Business,Annual,USA
CUST_004472,Needs Attention,62,11,22820.91,2074.628181818182,214,17607.12,84.1,24.0,37.0,4.0,Business,Multi-Year,USA
CUST_011589,At Risk High Value,180,17,22801.92,1341.2894117647058,144,4727.4,51.8,18.5,24.0,4.0,Business,Annual,Australia
CUST_008575,Needs Attention,57,16,22750.73,1421.920625,234,23394.96,81.8,20.1,58.0,2.0,Business,Multi-Year,India
CUST_003097,At Risk High Value,47,19,22711.17,1195.3247368421053,254,12341.04,91.6,24.3,29.0,5.0,Business,Multi-Year,UK
CUST_000290,Needs Attention,61,16,22697.64,1418.6025,234,6472.77,49.2,14.1,-14.0,2.0,Business,Annual,Canada
CUST_001504,At Risk High Value,453,19,22681.87,1193.7826315789473,154,13721.95,81.7,16.0,44.0,2.0,Business,Annual,Other
CUST_012152,At Risk High Value,48,17,22644.76,1332.044705882353,244,2884.45,56.5,13.0,-17.0,8.0,Business,Multi-Year,Australia
CUST_001491,Needs Attention,68,13,22639.92,1741.5323076923075,214,6126.29,52.4,21.7,27.0,3.0,Business,Monthly,Canada
CUST_019866,Needs Attention,72,14,22636.71,1616.907857142857,224,37245.16,85.5,27.7,35.0,2.0,Business,Annual,Canada
CUST_016254,At Risk High Value,48,19,22616.47,1190.3405263157895,254,9574.16,85.3,20.7,49.0,3.0,Business,Multi-Year,USA
CUST_015363,At Risk High Value,692,19,22603.03,1189.6331578947368,154,2065.19,51.5,12.3,4.0,5.0,Business,Annual,USA
CUST_010006,Needs Attention,57,15,22597.55,1506.5033333333333,234,15772.98,62.5,17.1,35.0,2.0,Business,Annual,Other
CUST_016795,Needs Attention,51,15,22596.17,1506.4113333333332,234,9630.73,66.5,24.2,20.0,1.0,Business,Annual,Australia
CUST_016133,Needs Attention,62,14,22492.62,1606.6157142857141,224,13342.61,70.2,28.9,-13.0,3.0,Business,Multi-Year,Canada
CUST_016408,Needs Attention,110,14,22468.0,1604.857142857143,124,9398.52,68.4,25.6,16.0,4.0,Business,Multi-Year,India
CUST_010724,Needs Attention,72,14,22438.47,1602.7478571428571,224,7251.06,60.7,14.1,47.0,1.0,Business,Annual,Other
CUST_003657,At Risk High Value,187,18,22436.44,1246.4688888888888,144,1695.58,42.9,18.0,-17.0,0.0,Enterprise,Monthly,USA
CUST_015707,At Risk High Value,392,17,22433.36,1319.609411764706,144,11460.48,70.6,17.7,48.0,4.0,Enterprise,Monthly,Canada
CUST_012961,Needs Attention,63,16,22383.760000000002,1398.9850000000001,234,3288.49,61.4,16.6,11.0,7.0,Business,Annual,USA
CUST_018128,At Risk High Value,84,16,22378.92,1398.6825,244,7338.33,42.2,16.2,11.0,4.0,Business,Multi-Year,UK
CUST_002702,Needs Attention,66,12,22359.65,1863.3041666666668,214,14216.02,59.4,25.4,27.0,5.0,Business,Annual,USA
CUST_017870,At Risk High Value,57,16,22354.94,1397.18375,244,3248.65,42.3,14.9,11.0,4.0,Business,Annual,Other
CUST_000539,Loyal High Value,45,17,22305.32,1312.0776470588235,344,6162.9,63.3,22.3,-7.0,3.0,Business,Multi-Year,India
CUST_006226,Needs Attention,48,16,22270.18,1391.88625,234,21238.74,71.9,20.6,44.0,0.0,Business,Annual,UK
CUST_019066,At Risk High Value,47,19,22254.13,1171.27,254,13247.94,77.8,27.4,10.0,5.0,Business,Multi-Year,UK
CUST_014252,At Risk High Value,150,18,22249.4,1236.0777777777778,154,2238.38,33.6,11.4,16.0,4.0,Enterprise,Annual,USA
CUST_019852,Needs Attention,69,14,22246.99,1589.0707142857143,224,17823.78,70.8,17.2,37.0,2.0,Business,Annual,Germany
CUST_018030,At Risk High Value,273,16,22242.14,1390.13375,144,4286.53,42.1,13.6,6.0,4.0,Business,Annual,USA
CUST_005774,At Risk High Value,46,21,22236.5,1058.8809523809523,254,16506.79,84.0,23.8,-11.0,2.0,Business,Annual,USA
CUST_018147,At Risk High Value,271,22,22232.81,1010.5822727272728,154,1875.63,51.9,12.6,-5.0,5.0,Business,Multi-Year,India
CUST_006921,Needs Attention,54,16,22199.58,1387.47375,234,1375.85,35.3,12.0,-23.0,7.0,Enterprise,Monthly,Australia
CUST_017242,At Risk High Value,55,18,22197.28,1233.1822222222222,254,22892.82,75.7,17.1,50.0,2.0,Professional,Annual,Australia
CUST_001401,Needs Attention,51,14,22177.08,1584.077142857143,224,6913.28,63.7,17.9,9.0,6.0,Business,Multi-Year,India
CUST_003658,Needs Attention,47,11,22168.579999999998,2015.3254545454545,214,5462.66,51.0,15.2,-5.0,4.0,Business,Annual,USA
CUST_014190,At Risk High Value,77,20,22156.59,1107.8295,254,2324.55,49.9,10.2,9.0,4.0,Business,Annual,USA
CUST_009381,Needs Attention,47,14,22153.44,1582.3885714285714,224,6213.35,50.0,9.6,26.0,3.0,Business,Multi-Year,UK
CUST_015997,Needs Attention,147,13,22116.56,1701.2738461538463,124,3680.29,56.8,12.0,45.0,1.0,Business,Annual,India
CUST_012025,At Risk High Value,99,17,22038.82,1296.4011764705883,144,9761.6,45.9,12.0,40.0,2.0,Business,Multi-Year,Other
CUST_003174,Needs Attention,62,14,22034.85,1573.917857142857,224,41263.69,90.8,25.8,23.0,4.0,Business,Multi-Year,Canada
CUST_013892,Needs Attention,383,14,22015.51,1572.5364285714284,124,4496.65,58.4,20.3,10.0,0.0,Business,Annual,Germany
CUST_001233,Needs Attention,69,13,22005.59,1692.7376923076922,214,9694.8,68.1,20.2,-7.0,4.0,Business,Annual,India
CUST_001921,At Risk High Value,64,17,22003.26,1294.3094117647058,244,29620.55,83.4,25.6,28.0,3.0,Business,Monthly,UK
CUST_005604,Needs Attention,74,13,22002.13,1692.4715384615386,214,18750.17,52.8,22.9,13.0,5.0,Business,Monthly,India
CUST_003689,At Risk High Value,53,18,21975.98,1220.8877777777777,244,10411.24,62.7,17.8,19.0,3.0,Business,Annual,India
CUST_008712,At Risk High Value,228,18,21906.39,1217.0216666666665,144,1625.2,33.9,19.3,-29.0,7.0,Business,Multi-Year,Other
CUST_010431,Needs Attention,63,12,21898.19,1824.8491666666666,214,17816.49,78.7,20.7,8.0,9.0,Business,Monthly,USA
CUST_012734,Needs Attention,58,11,21888.079999999998,1989.8254545454545,214,17048.59,56.0,21.0,19.0,2.0,Business,Annual,Australia
CUST_002016,Needs Attention,479,13,21875.190000000002,1682.7069230769232,114,20889.79,89.7,24.4,31.0,2.0,Business,Monthly,Other
CUST_016659,At Risk High Value,57,18,21858.829999999998,1214.3794444444443,254,3241.58,59.2,14.9,-1.0,5.0,Enterprise,Annual,USA
CUST_007391,Needs Attention,60,16,21822.33,1363.895625,234,19037.11,67.9,23.4,12.0,2.0,Business,Multi-Year,Canada
CUST_010491,At Risk High Value,56,19,21797.24,1147.223157894737,254,8964.13,57.7,21.2,-6.0,6.0,Business,Monthly,USA
CUST_001909,Needs Attention,95,15,21793.14,1452.876,124,7746.41,53.0,17.6,-2.0,4.0,Business,Annual,USA
CUST_015083,At Risk High Value,45,20,21785.83,1089.2915,254,3407.72,51.3,19.5,-13.0,5.0,Business,Annual,USA
CUST_019158,At Risk High Value,53,16,21781.86,1361.36625,244,27119.06,85.3,19.0,72.0,2.0,Business,Multi-Year,UK
CUST_008671,Needs Attention,56,15,21767.08,1451.1386666666667,234,3810.6,46.7,14.9,23.0,3.0,Enterprise,Monthly,India
CUST_005799,At Risk High Value,45,17,21730.510000000002,1278.2652941176473,244,11253.31,83.7,30.9,37.0,2.0,Professional,Annual,UK
CUST_003343,Needs Attention,50,15,21713.03,1447.5353333333333,224,5553.41,56.0,12.2,24.0,6.0,Business,Annual,UK
CUST_008960,At Risk High Value,324,17,21706.44,1276.8494117647058,144,4975.69,61.9,13.8,6.0,3.0,Business,Monthly,USA
CUST_012352,Needs Attention,52,13,21651.75,1665.5192307692307,224,7655.95,61.4,17.2,3.0,4.0,Business,Monthly,UK
CUST_014930,Needs Attention,58,14,21609.69,1543.5492857142856,224,9986.85,56.6,10.6,47.0,2.0,Business,Annual,India
CUST_000334,Needs Attention,58,13,21525.45,1655.8038461538463,214,7546.18,72.5,20.0,16.0,2.0,Business,Annual,USA
CUST_011939,Needs Attention,60,13,21471.05,1651.6192307692306,224,4012.91,38.1,11.6,-22.0,8.0,Business,Annual,USA
CUST_012443,Needs Attention,46,16,21458.53,1341.158125,234,4823.32,66.1,15.6,7.0,2.0,Business,Annual,USA
CUST_000588,Needs Attention,57,15,21412.82,1427.5213333333334,224,4771.88,51.6,8.0,-11.0,0.0,Business,Multi-Year,India
CUST_019797,Needs Attention,75,15,21407.43,1427.162,234,16220.67,85.3,14.5,39.0,2.0,Business,Annual,UK
CUST_011872,Needs Attention,47,13,21376.77,1644.366923076923,224,5732.4,66.6,16.9,66.0,5.0,Business,Annual,USA
CUST_004563,Needs Attention,65,15,21372.14,1424.8093333333334,234,7428.77,76.2,28.9,12.0,5.0,Business,Annual,USA
CUST_001502,Needs Attention,64,15,21366.28,1424.4186666666667,224,23156.69,72.7,23.8,42.0,1.0,Business,Annual,USA
CUST_007012,Needs Attention,576,13,21339.78,1641.5215384615383,114,5958.86,56.4,18.4,-25.0,7.0,Enterprise,Annual,USA
CUST_002238,At Risk High Value,46,20,21324.89,1066.2445,254,13232.2,77.0,22.1,17.0,2.0,Business,Annual,India
CUST_008455,Needs Attention,49,16,21324.66,1332.79125,234,6074.21,48.5,8.5,-9.0,5.0,Business,Multi-Year,UK
CUST_011159,At Risk High Value,45,17,21323.06,1254.2976470588237,244,2267.83,54.4,16.0,2.0,4.0,Business,Annual,USA
CUST_000781,At Risk High Value,281,17,21306.48,1253.3223529411764,144,2508.1,48.7,12.1,12.0,5.0,Enterprise,Monthly,Canada
CUST_015584,Needs Attention,59,14,21293.18,1520.9414285714286,224,13457.47,58.6,21.9,42.0,2.0,Business,Multi-Year,India
CUST_018868,Needs Attention,60,15,21292.91,1419.5273333333332,234,6547.64,80.4,19.9,-12.0,5.0,Business,Annual,Australia
CUST_019834,Needs Attention,369,12,21261.93,1771.8275,114,3950.97,60.4,19.2,-24.0,7.0,Enterprise,Annual,Germany
CUST_009500,Needs Attention,288,15,21259.25,1417.2833333333333,134,12413.92,72.2,22.7,31.0,4.0,Business,Annual,UK
CUST_011113,Needs Attention,297,16,21255.01,1328.438125,134,2275.42,33.6,9.3,26.0,4.0,Business,Multi-Year,Canada
CUST_004381,Needs Attention,74,11,21240.44,1930.9490909090907,214,31840.52,81.6,24.4,59.0,1.0,Business,Annual,UK
CUST_006762,Needs Attention,58,14,21231.63,1516.545,224,14157.59,76.3,21.5,42.0,5.0,Business,Annual,USA
CUST_019893,Needs Attention,556,12,21217.19,1768.0991666666666,114,4597.43,56.8,15.1,-7.0,10.0,Business,Annual,UK
CUST_004360,Needs Attention,59,14,21197.93,1514.1378571428572,224,16048.05,66.1,17.0,46.0,2.0,Business,Multi-Year,USA
CUST_009712,At Risk High Value,451,18,21191.670000000002,1177.315,144,3033.68,52.6,8.4,31.0,4.0,Business,Multi-Year,USA
CUST_014969,At Risk High Value,259,17,21184.36,1246.1388235294119,144,6791.23,59.0,20.6,15.0,2.0,Business,Annual,USA
CUST_014054,Needs Attention,60,10,21166.440000000002,2116.6440000000002,214,29067.66,76.9,29.1,33.0,5.0,Business,Multi-Year,USA
CUST_000032,Needs Attention,65,15,21166.25,1411.0833333333333,224,9221.74,46.0,18.6,5.0,3.0,Business,Monthly,USA
CUST_001845,Needs Attention,46,13,21104.65,1623.4346153846154,214,9122.33,74.1,14.3,7.0,1.0,Business,Annual,USA
CUST_000467,Needs Attention,59,14,21099.28,1507.0914285714284,224,2990.12,49.8,19.4,-38.0,5.0,Business,Annual,USA
CUST_013119,Needs Attention,48,13,21095.51,1622.7315384615383,224,32796.46,95.7,31.0,43.0,3.0,Business,Monthly,Canada
CUST_005287,Needs Attention,59,16,21085.8,1317.8625,234,17436.71,82.4,19.4,57.0,2.0,Business,Annual,USA
CUST_001663,Needs Attention,57,13,21040.35,1618.4884615384615,214,16889.99,71.8,18.2,24.0,3.0,Business,Annual,Australia
CUST_003874,At Risk High Value,56,17,21002.94,1235.4670588235294,244,4281.17,55.9,19.6,-18.0,7.0,Business,Annual,USA
CUST_010090,Needs Attention,53,14,20996.16,1499.7257142857143,224,23038.04,81.9,17.9,88.0,3.0,Business,Multi-Year,USA
CUST_008563,At Risk High Value,46,23,20993.45,912.758695652174,254,1052.5,55.9,18.7,-2.0,6.0,Business,Annual,UK
CUST_003540,Needs Attention,49,14,20979.94,1498.5671428571427,224,27597.45,58.2,18.6,32.0,3.0,Business,Monthly,Canada
CUST_010168,Needs Attention,315,13,20950.86,1611.6046153846155,124,3619.61,56.0,17.2,-13.0,7.0,Business,Annual,UK
CUST_007045,Needs Attention,362,16,20901.85,1306.365625,134,9790.06,78.9,18.7,23.0,1.0,Business,Annual,Germany
CUST_009212,Needs Attention,57,16,20806.559999999998,1300.4099999999999,234,6926.51,58.8,19.8,4.0,4.0,Business,Annual,UK
CUST_004060,At Risk High Value,70,17,20794.34,1223.1964705882353,244,18979.5,80.1,29.6,36.0,2.0,Business,Multi-Year,USA
CUST_015485,Needs Attention,66,15,20791.82,1386.1213333333333,234,3360.17,32.4,10.0,32.0,3.0,Business,Multi-Year,USA
CUST_014712,Needs Attention,263,16,20790.55,1299.409375,134,14179.41,77.8,17.4,47.0,1.0,Business,Multi-Year,India
CUST_014777,Needs Attention,83,11,20781.38,1889.2163636363637,214,5226.88,46.5,20.9,-17.0,4.0,Business,Multi-Year,Australia
CUST_007996,Needs Attention,45,15,20767.71,1384.514,234,18300.01,70.6,28.4,7.0,2.0,Business,Annual,Canada
CUST_007020,At Risk High Value,58,17,20755.1,1220.8882352941175,244,789.0,30.6,6.4,-15.0,4.0,Business,Annual,USA
CUST_013081,Needs Attention,249,7,20749.62,2964.2314285714283,114,129382.59,69.5,24.6,34.0,1.0,Business,Annual,USA
CUST_000992,Needs Attention,179,13,20733.48,1594.883076923077,114,5562.11,36.5,13.2,4.0,6.0,Business,Monthly,Australia
CUST_013783,Needs Attention,47,14,20691.77,1477.9835714285714,224,7329.0,78.9,26.9,-3.0,2.0,Business,Multi-Year,India
CUST_000204,At Risk High Value,119,17,20670.01,1215.8829411764705,144,6137.89,79.9,27.9,7.0,6.0,Business,Multi-Year,USA
CUST_006557,At Risk High Value,58,17,20659.99,1215.293529411765,244,16408.21,73.8,22.2,24.0,3.0,Business,Multi-Year,USA
CUST_006735,At Risk High Value,194,21,20652.05,983.4309523809524,154,2318.32,69.1,18.6,25.0,3.0,Business,Monthly,USA
CUST_009133,Needs Attention,398,11,20630.36,1875.4872727272727,114,4913.22,61.3,23.1,12.0,3.0,Business,Monthly,USA
CUST_006939,Needs Attention,337,14,20612.48,1472.32,124,4661.32,64.4,21.8,2.0,4.0,Business,Monthly,USA
CUST_005945,Needs Attention,47,10,20597.0,2059.7,214,17594.44,75.4,24.4,-19.0,5.0,Business,Annual,Other
CUST_003498,Needs Attention,49,13,20579.93,1583.0715384615385,214,7491.13,50.5,12.1,-14.0,3.0,Business,Multi-Year,India
CUST_003945,At Risk High Value,52,18,20550.16,1141.6755555555555,244,6815.84,67.4,19.3,-15.0,5.0,Business,Multi-Year,Other
CUST_014168,Needs Attention,49,15,20538.35,1369.2233333333331,234,3442.54,55.2,14.0,-27.0,4.0,Business,Multi-Year,Canada
CUST_016716,Needs Attention,50,13,20524.9,1578.8384615384616,224,12186.15,66.9,19.7,8.0,6.0,Business,Annual,USA
CUST_012740,At Risk High Value,84,17,20522.09,1207.1817647058824,244,4459.22,66.8,18.8,13.0,2.0,Business,Monthly,Germany
CUST_015698,Needs Attention,243,15,20498.85,1366.59,134,4431.84,55.2,17.1,8.0,2.0,Business,Annual,India
CUST_006727,Needs Attention,46,14,20412.13,1458.0092857142859,224,17052.26,86.4,30.6,34.0,1.0,Business,Monthly,USA
CUST_008924,Needs Attention,51,15,20411.8,1360.7866666666666,234,6654.48,59.8,23.5,27.0,4.0,Business,Multi-Year,Germany
CUST_010098,Needs Attention,81,15,20393.12,1359.5413333333333,234,21531.88,75.8,23.6,42.0,2.0,Business,Annual,USA
CUST_011109,Needs Attention,170,16,20360.96,1272.56,134,1756.62,26.7,9.3,-21.0,4.0,Business,Monthly,UK
CUST_019687,At Risk High Value,168,16,20359.72,1272.4825,144,1295.07,53.0,10.1,-10.0,7.0,Enterprise,Multi-Year,UK
CUST_011907,At Risk High Value,141,17,20328.56,1195.7976470588237,144,1471.82,49.5,11.6,20.0,5.0,Business,Monthly,USA
CUST_013853,Needs Attention,50,16,20323.41,1270.213125,234,4394.53,56.0,18.1,6.0,4.0,Business,Multi-Year,USA
CUST_017691,Needs Attention,48,13,20315.57,1562.736153846154,224,8839.09,61.7,16.3,2.0,4.0,Business,Multi-Year,USA
CUST_008757,Needs Attention,184,12,20277.66,1689.805,114,4871.45,60.8,11.9,-1.0,1.0,Enterprise,Annual,UK
CUST_018078,At Risk High Value,725,16,20231.88,1264.4925,144,2939.75,57.3,15.5,-14.0,0.0,Enterprise,Monthly,Other
CUST_007309,Needs Attention,68,13,20229.74,1556.1338461538462,214,20444.76,69.8,14.9,49.0,2.0,Business,Annual,Canada
CUST_010428,At Risk High Value,50,18,20215.07,1123.0594444444444,244,12759.52,65.4,20.8,35.0,4.0,Business,Annual,Australia
CUST_000668,Needs Attention,62,11,20189.75,1835.4318181818182,214,2542.03,35.8,12.3,3.0,5.0,Enterprise,Monthly,USA
CUST_017976,Needs Attention,234,14,20169.95,1440.7107142857144,124,2981.45,26.3,2.8,-3.0,4.0,Business,Annual,India
CUST_019101,At Risk High Value,46,16,20145.48,1259.0925,244,4604.51,47.2,19.1,-34.0,3.0,Business,Monthly,USA
CUST_015769,Needs Attention,91,14,20140.93,1438.6378571428572,124,34778.07,76.9,22.2,40.0,0.0,Business,Annual,USA
CUST_012595,Needs Attention,73,12,20133.05,1677.7541666666666,214,5369.69,47.5,19.0,17.0,4.0,Business,Multi-Year,USA
CUST_002064,Needs Attention,141,10,20129.239999999998,2012.9239999999998,114,24133.35,70.1,30.4,61.0,1.0,Business,Annual,USA
CUST_001058,Needs Attention,72,10,20119.13,2011.913,214,15618.54,59.5,26.7,29.0,1.0,Business,Annual,USA
CUST_009308,Needs Attention,56,14,20096.96,1435.4971428571428,224,29825.63,94.4,26.3,57.0,1.0,Business,Multi-Year,Canada
CUST_016267,Needs Attention,51,12,20058.34,1671.5283333333334,214,6108.77,57.7,23.1,-6.0,5.0,Business,Multi-Year,Germany
CUST_012016,Needs Attention,66,14,20001.95,1428.7107142857144,224,4858.82,49.9,21.1,-3.0,7.0,Business,Annual,Germany
CUST_009741,Needs Attention,63,14,19992.46,1428.032857142857,224,7538.27,53.5,11.2,-22.0,6.0,Business,Monthly,USA
CUST_013927,Needs Attention,60,16,19973.56,1248.3475,234,4313.66,63.9,19.6,-15.0,7.0,Business,Annual,UK
CUST_014283,Needs Attention,209,16,19965.63,1247.851875,134,755.55,28.3,11.1,2.0,8.0,Business,Annual,USA
CUST_011303,At Risk High Value,47,19,19937.66,1049.3505263157895,254,4012.68,65.0,15.9,9.0,2.0,Professional,Annual,Germany
CUST_006290,Needs Attention,50,16,19927.87,1245.491875,234,17662.0,83.9,23.7,42.0,5.0,Business,Multi-Year,UK
CUST_001050,At Risk High Value,79,21,19889.91,947.1385714285714,254,846.51,38.3,3.7,11.0,3.0,Business,Monthly,India
CUST_000563,Needs Attention,76,14,19787.27,1413.3764285714285,224,16322.94,61.6,16.8,25.0,4.0,Business,Annual,Germany
CUST_003619,Needs Attention,47,16,19780.44,1236.2775,234,5764.59,57.4,15.4,32.0,5.0,Business,Annual,USA
CUST_005412,Needs Attention,147,13,19761.48,1520.1138461538462,114,8714.29,66.2,25.7,42.0,1.0,Business,Annual,USA
CUST_009795,Needs Attention,143,15,19745.99,1316.3993333333335,134,3114.95,45.6,14.8,11.0,6.0,Business,Multi-Year,India
