customer_id,last_completed_transaction_date,recency,frequency,monetary,average_order_value,country,region,industry,company_size,subscription_plan,contract_type,monthly_recurring_revenue,customer_lifetime_value,support_tickets,usage_score,login_frequency,nps_score,discount_percentage,tenure_months,customer_acquisition_cost,recency_score,frequency_score,monetary_score,rfm_score,rfm_total_score,rfm_segment
CUST_001187,2024-10-20,73,13,1649.66,126.89692307692309,Germany,Europe,Finance,Startup,Professional,Annual,67.83,142.08,3.0,48.7,13.0,-8.0,9.3,29,140.18,2,1,2,212,5,Low Value Dormant
CUST_001188,2024-03-02,305,22,1251.99,56.90863636363636,USA,North America,Retail,Startup,Basic,Monthly,36.69,73.38,4.0,31.2,10.7,-29.0,0.0,19,45.24,1,5,2,152,8,Needs Attention
CUST_001189,2024-12-17,15,14,278762.92,19911.63714285714,USA,North America,Manufacturing,Enterprise,Enterprise,Annual,12735.69,710014.72,1.0,81.3,24.2,49.0,10.8,7,11727.6,5,2,5,525,12,Big Spenders
CUST_001190,2024-11-02,60,14,510.75,36.482142857142854,USA,North America,Technology,Startup,Basic,Annual,24.24,205.71,3.0,68.9,24.4,16.0,5.8,29,82.97,2,2,1,221,5,Low Value Dormant
CUST_001191,2024-12-12,20,17,2394.7,140.86470588235292,USA,North America,Technology,Startup,Professional,Monthly,81.89,353.87,6.0,52.2,15.8,24.0,4.5,11,167.74,4,4,2,442,10,Potential Loyalists
CUST_001192,2024-11-27,35,15,7574.7300000000005,504.982,Australia,APAC,Finance,Small Business,Business,Annual,325.83,850.94,4.0,42.6,11.8,-4.0,9.9,17,1218.17,3,2,4,324,9,Steady Customers
CUST_001193,2024-12-17,15,17,13841.17,814.1864705882354,Canada,North America,Other,Small Business,Business,Monthly,416.8,3847.68,1.0,78.8,18.5,17.0,0.3,9,598.82,5,4,4,544,13,Champions
CUST_001194,2024-10-22,71,13,2547.8,195.9846153846154,USA,North America,Healthcare,Mid-Market,Basic,Annual,129.47,1163.96,1.0,67.6,21.6,26.0,8.3,30,7215.19,2,1,2,212,5,Low Value Dormant
CUST_001195,2024-12-19,13,13,881.92,67.84,Australia,APAC,Finance,Startup,Basic,Monthly,29.03,145.88,3.0,67.6,19.2,36.0,0.0,3,94.41,5,1,1,511,7,New or Promising
CUST_001196,2024-12-27,5,18,45230.77,2512.8205555555555,USA,North America,Finance,Mid-Market,Business,Annual,1184.38,13642.86,2.0,78.0,23.6,17.0,9.0,1,1074.46,5,4,5,545,14,Champions
CUST_001197,2024-12-28,4,17,16307.68,959.275294117647,UK,Europe,Technology,Mid-Market,Professional,Annual,462.45,5985.42,1.0,73.1,22.5,11.0,9.4,1,2267.77,5,4,4,544,13,Champions
CUST_001198,2024-12-18,14,17,24883.96,1463.7623529411765,USA,North America,Education,Mid-Market,Business,Monthly,748.35,7591.51,2.0,68.4,20.2,17.0,1.6,6,1307.33,5,4,5,545,14,Champions
CUST_001199,2024-10-30,63,13,1801.33,138.56384615384616,Australia,APAC,Healthcare,Startup,Professional,Monthly,92.49,633.65,5.0,82.4,26.6,6.0,3.4,26,220.13,2,1,2,212,5,Low Value Dormant
CUST_001200,2024-09-16,107,16,6926.6900000000005,432.91812500000003,USA,North America,Manufacturing,Startup,Business,Monthly,257.86,557.74,3.0,59.3,16.7,18.0,3.1,6,140.71,1,3,4,134,8,Needs Attention
CUST_001201,2024-10-27,66,14,3063.02,218.78714285714287,Canada,North America,Finance,Small Business,Professional,Monthly,157.21,342.06,7.0,50.6,12.2,-27.0,4.7,32,218.8,2,2,3,223,7,Needs Attention
CUST_001202,2024-11-16,46,20,9334.57,466.7285,UK,Europe,Retail,Mid-Market,Professional,Annual,336.66,1711.36,6.0,51.1,18.1,18.0,8.5,32,3625.51,2,5,4,254,11,At Risk High Value
CUST_001203,2024-11-02,60,8,3466.7,433.3375,USA,North America,Technology,Small Business,Professional,Annual,157.47,627.76,4.0,70.0,21.5,27.0,11.1,18,328.68,2,1,3,213,6,Needs Attention
CUST_001204,2024-06-01,214,12,1395.7,116.30833333333334,Australia,APAC,Real Estate,Startup,Professional,Monthly,68.14,110.25,8.0,32.7,14.4,-26.0,1.3,13,193.06,1,1,2,112,4,Low Value Dormant
CUST_001205,2024-11-16,46,16,1632.7,102.04375,UK,Europe,Healthcare,Startup,Basic,Monthly,38.4,57.84,4.0,28.2,19.0,-19.0,3.3,6,356.99,2,3,2,232,7,Needs Attention
CUST_001206,2024-12-14,18,10,7476.13,747.613,UK,Europe,Manufacturing,Small Business,Business,Monthly,379.45,1849.12,2.0,74.0,21.9,9.0,0.1,8,236.2,4,1,4,414,9,Steady Customers
CUST_001207,2024-03-19,288,13,16895.3,1299.6384615384616,USA,North America,Education,Mid-Market,Business,Annual,863.62,3780.92,3.0,44.1,22.1,-9.0,8.5,14,1334.36,1,1,4,114,6,Needs Attention
CUST_001208,2024-11-19,43,16,4987.17,311.698125,Canada,North America,Retail,Startup,Business,Monthly,177.8,270.62,6.0,22.8,8.1,-18.0,0.0,20,148.95,3,3,3,333,9,Regular Customers
CUST_001209,2024-12-31,1,15,1335.01,89.00066666666666,USA,North America,Healthcare,Startup,Basic,Annual,40.2,125.66,1.0,53.9,20.0,19.0,3.1,1,300.16,5,2,2,522,9,New or Promising
CUST_001210,2024-12-03,29,15,15457.67,1030.5113333333334,UK,Europe,Other,Small Business,Business,Monthly,571.25,1745.19,2.0,64.4,15.2,-20.0,0.1,15,825.1,3,2,4,324,9,Steady Customers
CUST_001211,2024-02-19,317,14,8890.55,635.0392857142857,USA,North America,Healthcare,Small Business,Business,Monthly,409.34,2024.3,1.0,48.4,8.0,11.0,0.6,14,303.48,1,2,4,124,7,Needs Attention
CUST_001212,2024-10-24,69,10,1308.6100000000001,130.86100000000002,Germany,Europe,Other,Mid-Market,Basic,Multi-Year,92.5,1643.8,1.0,69.1,22.7,57.0,14.7,24,1377.31,2,1,2,212,5,Low Value Dormant
CUST_001213,2024-12-22,10,18,118852.34,6602.9077777777775,USA,North America,Technology,Mid-Market,Enterprise,Annual,3410.5,25746.48,4.0,51.8,13.7,24.0,7.9,5,1437.49,5,4,5,545,14,Champions
CUST_001214,2024-12-17,15,17,13212.28,777.1929411764706,India,APAC,Finance,Small Business,Business,Monthly,388.63,847.15,4.0,42.5,16.8,7.0,0.6,8,309.46,5,4,4,544,13,Champions
CUST_001215,2024-11-23,39,18,879.76,48.87555555555556,India,APAC,Technology,Startup,Basic,Annual,25.64,102.11,4.0,58.4,19.9,10.0,8.4,22,170.03,3,4,1,341,8,Steady Customers
CUST_001216,2024-11-10,52,18,1265.83,70.32388888888889,Other,MEA,Technology,Small Business,Basic,Multi-Year,52.23,206.06,4.0,41.9,12.9,4.0,13.6,28,740.57,2,4,2,242,8,Needs Attention
CUST_001217,2024-12-13,19,17,303541.11,17855.359411764704,India,APAC,Healthcare,Enterprise,Enterprise,Monthly,9440.88,104826.32,6.0,60.5,18.5,1.0,3.4,8,23788.26,4,4,5,445,13,Champions
CUST_001218,2024-12-15,17,20,268012.27,13400.613500000001,Other,LATAM,Technology,Enterprise,Enterprise,Multi-Year,8245.88,217052.84,3.0,85.0,27.9,-6.0,18.4,9,3381.51,4,5,5,455,14,Champions
CUST_001219,2024-11-28,34,16,63778.770000000004,3986.1731250000003,India,APAC,Other,Mid-Market,Enterprise,Annual,2700.63,35743.63,3.0,67.2,24.0,21.0,10.0,20,2666.28,3,3,5,335,11,Big Spenders
CUST_001220,2024-12-20,12,21,1343.01,63.95285714285714,USA,North America,Education,Startup,Basic,Monthly,27.07,70.77,3.0,44.1,9.8,66.0,0.4,2,145.23,5,5,2,552,12,Potential Loyalists
CUST_001221,2024-11-01,61,12,1815.3899999999999,151.2825,UK,Europe,Technology,Mid-Market,Basic,Annual,110.25,819.27,2.0,65.5,16.5,9.0,13.8,25,1847.33,2,1,2,212,5,Low Value Dormant
CUST_001222,2024-12-10,22,19,105994.05,5578.634210526316,USA,North America,Healthcare,Mid-Market,Enterprise,Annual,3362.9,32460.83,6.0,75.5,19.0,39.0,8.3,15,2728.24,4,5,5,455,14,Champions
CUST_001223,2024-12-18,14,7,2714.87,387.8385714285714,UK,Europe,Manufacturing,Small Business,Professional,Annual,192.85,489.42,4.0,58.1,11.4,8.0,6.1,2,244.36,5,1,2,512,8,New or Promising
CUST_001224,2024-12-07,25,21,990.94,47.18761904761905,UK,Europe,Finance,Startup,Basic,Annual,28.43,40.93,4.0,22.1,3.3,-22.0,7.0,15,68.91,4,5,1,451,10,Potential Loyalists
CUST_001225,2024-12-18,14,19,71413.77,3758.619473684211,India,APAC,Education,Enterprise,Business,Multi-Year,2408.7,156194.93,1.0,95.3,31.0,38.0,15.7,9,7646.93,5,5,5,555,15,Champions
CUST_001226,2023-12-27,371,19,6082.36,320.1242105263158,Other,LATAM,Retail,Small Business,Professional,Annual,199.55,776.67,8.0,73.9,15.8,28.0,6.2,16,725.24,1,5,3,153,9,Needs Attention
CUST_001227,2024-11-23,39,15,691.5,46.1,USA,North America,Manufacturing,Startup,Basic,Annual,29.26,109.58,7.0,56.9,20.9,10.0,4.5,20,67.47,3,2,1,321,6,Regular Customers
CUST_001228,2024-12-30,2,13,2692.05,207.08076923076925,Canada,North America,Retail,Startup,Professional,Monthly,89.42,529.56,5.0,73.5,23.8,17.0,1.1,1,55.34,5,1,2,512,8,New or Promising
CUST_001229,2024-11-10,52,9,3247.11,360.79,UK,Europe,Manufacturing,Small Business,Professional,Annual,152.3,373.17,4.0,35.7,14.9,-5.0,6.4,15,861.5,2,1,3,213,6,Needs Attention
CUST_001230,2024-12-24,8,15,7772.67,518.178,UK,Europe,Healthcare,Small Business,Professional,Annual,197.43,276.77,5.0,39.9,10.7,-27.0,9.3,3,657.23,5,2,4,524,11,Steady Customers
CUST_001231,2024-11-10,52,12,871.96,72.66333333333334,UK,Europe,Finance,Startup,Basic,Annual,48.58,169.41,2.0,62.3,19.1,11.0,4.8,21,73.55,2,1,1,211,4,Low Value Dormant
CUST_001232,2024-11-26,36,21,112597.4,5361.780952380952,India,APAC,Technology,Mid-Market,Enterprise,Multi-Year,3662.96,24285.14,7.0,42.8,13.4,-7.0,15.8,22,1447.54,3,5,5,355,13,Loyal High Value
CUST_001233,2024-10-24,69,13,22005.59,1692.7376923076922,India,APAC,Retail,Mid-Market,Business,Annual,1211.85,9694.8,4.0,68.1,20.2,-7.0,7.2,31,434.33,2,1,4,214,7,Needs Attention
CUST_001234,2024-12-17,15,16,45716.67,2857.291875,USA,North America,Finance,Mid-Market,Business,Monthly,1205.81,12732.32,1.0,85.5,27.0,14.0,1.8,9,4021.41,5,3,5,535,13,Big Spenders
CUST_001235,2024-11-28,34,15,979.6600000000001,65.31066666666668,USA,North America,Education,Startup,Basic,Annual,37.24,159.94,2.0,69.2,24.9,22.0,6.8,17,270.27,3,2,1,321,6,Regular Customers
CUST_001236,2024-12-08,24,16,15307.460000000001,956.7162500000001,Germany,Europe,Technology,Small Business,Business,Annual,460.23,738.58,5.0,43.2,11.6,-9.0,6.6,4,546.44,4,3,4,434,11,Steady Customers
CUST_001237,2024-09-08,115,19,2983.19,157.01,Australia,APAC,Finance,Startup,Professional,Monthly,90.33,166.02,9.0,50.3,9.6,-11.0,0.2,14,220.57,1,5,3,153,9,Needs Attention
CUST_001238,2024-12-18,14,17,1440.31,84.72411764705882,Canada,North America,Technology,Startup,Basic,Monthly,39.26,47.75,5.0,56.0,5.1,-10.0,3.3,1,205.4,5,4,2,542,11,Potential Loyalists
CUST_001239,2024-11-22,40,18,8929.5,496.0833333333333,Other,LATAM,Retail,Small Business,Business,Monthly,292.78,2375.84,4.0,68.4,15.3,23.0,1.0,23,378.46,3,4,4,344,11,Loyal High Value
CUST_001240,2024-12-20,12,17,107990.2,6352.364705882353,USA,North America,Education,Mid-Market,Enterprise,Annual,3231.56,10863.29,4.0,53.0,18.6,-3.0,8.9,3,2196.67,5,4,5,545,14,Champions
CUST_001241,2024-12-21,11,20,2253.44,112.672,UK,Europe,Education,Small Business,Basic,Annual,60.89,362.63,2.0,81.5,27.2,3.0,6.5,6,532.96,5,5,2,552,12,Potential Loyalists
CUST_001242,2024-12-21,11,16,2397.4300000000003,149.83937500000002,Other,MEA,Other,Startup,Professional,Monthly,73.19,142.67,8.0,65.5,19.5,11.0,0.0,6,131.02,5,3,2,532,10,Potential Loyalists
CUST_001243,2024-12-22,10,14,3631.45,259.3892857142857,Australia,APAC,Other,Startup,Professional,Annual,128.81,213.86,3.0,48.0,13.2,1.0,4.7,4,85.97,5,2,3,523,10,New or Promising
CUST_001244,2024-12-16,16,16,1130.02,70.62625,Canada,North America,Education,Small Business,Basic,Annual,39.66,118.05,6.0,49.2,18.7,-11.0,10.7,6,417.6,4,3,2,432,9,Potential Loyalists
CUST_001245,2024-12-07,25,13,57841.770000000004,4449.366923076924,USA,North America,Healthcare,Enterprise,Business,Annual,2638.49,174952.18,4.0,97.6,25.8,49.0,13.8,9,10810.59,4,1,5,415,10,Big Spenders
CUST_001246,2023-12-12,386,19,38903.729999999996,2047.564736842105,USA,North America,Technology,Enterprise,Business,Multi-Year,1745.24,43903.69,1.0,74.3,19.6,45.0,19.5,26,18170.13,1,5,5,155,11,At Risk High Value
CUST_001247,2023-01-10,722,20,866.6,43.33,USA,North America,Finance,Startup,Basic,Monthly,34.44,172.03,1.0,56.7,23.6,9.0,0.6,31,163.94,1,5,1,151,7,Needs Attention
CUST_001248,2024-12-26,6,16,2703.77,168.985625,UK,Europe,Other,Startup,Professional,Monthly,75.45,138.61,4.0,44.3,15.9,16.0,4.1,2,152.62,5,3,2,532,10,Potential Loyalists
CUST_001249,2024-12-08,24,16,986.82,61.67625,UK,Europe,Finance,Startup,Basic,Monthly,33.85,50.85,7.0,31.0,7.5,-27.0,2.8,10,103.92,4,3,1,431,8,Potential Loyalists
CUST_001250,2024-11-08,54,18,126477.95999999999,7026.553333333333,India,APAC,Technology,Mid-Market,Enterprise,Monthly,3627.72,80799.22,2.0,94.0,26.3,29.0,2.0,5,1735.73,2,4,5,245,11,At Risk High Value
CUST_001251,2024-12-08,24,18,2957.05,164.28055555555557,USA,North America,Other,Startup,Professional,Monthly,97.49,165.06,6.0,32.0,11.7,16.0,4.0,13,49.71,4,4,3,443,11,Potential Loyalists
CUST_001252,2024-11-21,41,19,963.18,50.693684210526314,USA,North America,Finance,Startup,Basic,Monthly,32.87,119.25,2.0,74.5,16.4,-22.0,3.5,26,255.72,3,5,1,351,9,Steady Customers
CUST_001253,2024-07-08,177,22,2245.53,102.06954545454546,USA,North America,Manufacturing,Small Business,Basic,Annual,57.79,176.57,4.0,45.2,13.6,-21.0,6.2,26,373.69,1,5,2,152,8,Needs Attention
CUST_001254,2024-11-04,58,14,780.73,55.76642857142857,Australia,APAC,Education,Startup,Basic,Annual,29.81,58.04,6.0,60.5,14.0,-32.0,8.3,8,84.54,2,2,1,221,5,Low Value Dormant
CUST_001255,2024-11-26,36,13,3133.76,241.05846153846156,Other,LATAM,Education,Startup,Professional,Monthly,90.77,318.68,3.0,55.6,13.4,35.0,3.1,15,112.6,3,1,3,313,7,Regular Customers
CUST_001256,2024-11-14,48,16,781.08,48.8175,India,APAC,Education,Startup,Basic,Monthly,28.63,74.75,2.0,51.8,18.8,16.0,0.0,23,46.43,2,3,1,231,6,Needs Attention
CUST_001257,2024-11-30,32,13,2009.51,154.5776923076923,Australia,APAC,Education,Startup,Professional,Annual,84.46,148.73,0.0,35.3,8.4,13.0,3.5,13,37.73,3,1,2,312,6,Regular Customers
CUST_001258,2023-05-05,607,18,4671.2699999999995,259.515,USA,North America,Manufacturing,Small Business,Professional,Annual,186.07,419.91,6.0,42.6,8.8,4.0,7.7,29,270.6,1,4,3,143,8,Needs Attention
CUST_001259,2024-12-09,23,14,193680.15,13834.296428571428,USA,North America,Finance,Enterprise,Enterprise,Multi-Year,8568.18,36229.92,0.0,57.0,11.7,-11.0,16.7,11,15939.32,4,2,5,425,11,Big Spenders
CUST_001260,2023-12-20,378,16,2040.29,127.518125,India,APAC,Manufacturing,Startup,Professional,Monthly,85.35,154.34,7.0,37.7,9.7,-13.0,0.0,20,144.18,1,3,2,132,6,Needs Attention
CUST_001261,2024-10-12,81,16,996.0799999999999,62.254999999999995,Canada,North America,Education,Startup,Basic,Annual,34.99,82.07,6.0,67.7,20.8,-23.0,4.3,5,184.28,2,3,1,231,6,Needs Attention
CUST_001262,2024-11-30,32,15,57597.85,3839.8566666666666,USA,North America,Healthcare,Enterprise,Business,Multi-Year,2504.31,50880.25,5.0,72.7,22.5,6.0,16.7,19,6284.87,3,2,5,325,10,Big Spenders
CUST_001263,2024-11-30,32,14,26328.02,1880.5728571428572,UK,Europe,Healthcare,Mid-Market,Business,Annual,1208.13,7079.49,1.0,53.2,17.7,20.0,8.0,14,1984.5,3,2,5,325,10,Big Spenders
CUST_001264,2024-11-05,57,17,3350.0,197.05882352941177,USA,North America,Healthcare,Small Business,Professional,Monthly,130.01,3457.56,5.0,74.4,26.0,49.0,1.6,33,304.78,2,4,3,243,9,Needs Attention
CUST_001265,2024-10-21,72,11,1835.96,166.90545454545455,UK,Europe,Retail,Small Business,Professional,Monthly,119.56,1453.11,2.0,57.1,19.1,24.0,5.2,29,293.17,2,1,2,212,5,Low Value Dormant
CUST_001266,2023-10-02,457,16,689.21,43.075625,India,APAC,Technology,Startup,Basic,Annual,30.15,37.45,4.0,32.4,8.5,-16.0,7.1,16,62.45,1,3,1,131,5,Needs Attention
CUST_001267,2024-12-02,30,16,17669.44,1104.34,USA,North America,Education,Mid-Market,Business,Annual,695.63,8631.69,2.0,56.0,13.0,31.0,11.9,13,1876.49,3,3,4,334,10,Steady Customers
CUST_001268,2024-12-08,24,14,17377.77,1241.2692857142858,Canada,North America,Technology,Enterprise,Professional,Annual,792.08,11050.79,4.0,65.7,22.1,5.0,13.5,10,10372.09,4,2,4,424,10,Steady Customers
CUST_001269,2024-11-05,57,10,2150.71,215.071,USA,North America,Technology,Small Business,Professional,Annual,134.01,920.2,3.0,61.3,22.3,22.0,7.3,19,445.81,2,1,2,212,5,Low Value Dormant
CUST_001270,2024-12-15,17,18,1411.32,78.40666666666667,Other,MEA,Technology,Small Business,Basic,Annual,43.46,137.9,3.0,59.1,17.9,1.0,8.3,8,366.94,4,4,2,442,10,Potential Loyalists
CUST_001271,2024-12-26,6,16,713.14,44.57125,USA,North America,Retail,Startup,Basic,Monthly,20.82,47.0,1.0,51.2,6.9,43.0,0.9,4,218.83,5,3,1,531,9,Potential Loyalists
CUST_001272,2024-12-10,22,17,5262.21,309.5417647058824,Canada,North America,Healthcare,Small Business,Professional,Annual,158.76,520.35,5.0,42.0,10.1,-20.0,7.9,6,917.19,4,4,3,443,11,Potential Loyalists
CUST_001273,2024-11-12,50,18,3978.17,221.00944444444445,USA,North America,Finance,Small Business,Professional,Annual,153.68,647.7,4.0,48.2,19.1,-10.0,7.7,31,1398.08,2,4,3,243,9,Needs Attention
CUST_001274,2023-12-30,368,18,4785.92,265.88444444444445,India,APAC,Other,Small Business,Professional,Annual,145.97,382.71,5.0,53.7,12.7,-5.0,6.4,13,635.93,1,4,3,143,8,Needs Attention
CUST_001275,2023-05-27,585,10,483.29,48.329,USA,North America,Education,Startup,Basic,Monthly,34.96,84.85,4.0,37.1,12.9,6.0,0.0,27,262.43,1,1,1,111,3,Low Value Dormant
CUST_001276,2024-11-22,40,15,1242.15,82.81,UK,Europe,Real Estate,Small Business,Basic,Monthly,50.37,244.51,2.0,59.5,21.3,-0.0,0.0,21,728.68,3,2,2,322,7,Regular Customers
CUST_001277,2024-12-31,1,15,13520.27,901.3513333333334,USA,North America,Retail,Small Business,Business,Annual,411.19,1498.7,7.0,66.5,19.8,14.0,5.6,1,348.22,5,2,4,524,11,Steady Customers
CUST_001278,2023-05-30,582,13,1679.8,129.2153846153846,Germany,Europe,Real Estate,Startup,Professional,Annual,101.86,318.6,2.0,39.2,8.6,43.0,4.6,25,71.74,1,1,2,112,4,Low Value Dormant
CUST_001279,2024-11-28,34,12,647.71,53.975833333333334,USA,North America,Education,Startup,Basic,Monthly,30.51,74.05,3.0,31.2,14.2,5.0,0.0,13,141.29,3,1,1,311,5,Regular Customers
CUST_001280,2024-10-09,84,19,892.57,46.97736842105263,USA,North America,Other,Startup,Basic,Annual,28.27,33.83,7.0,17.7,5.3,-33.0,9.4,10,117.19,2,5,1,251,8,Needs Attention
CUST_001281,2024-12-21,11,19,103589.65,5452.086842105263,Australia,APAC,Technology,Mid-Market,Enterprise,Multi-Year,3368.19,26592.66,5.0,78.3,24.7,2.0,17.1,7,1045.7,5,5,5,555,15,Champions
CUST_001282,2024-11-25,37,9,4567.1,507.4555555555556,Germany,Europe,Technology,Small Business,Business,Annual,325.81,1519.88,3.0,55.9,16.3,11.0,10.9,11,624.84,3,1,3,313,7,Regular Customers
CUST_001283,2023-02-05,696,16,66408.14,4150.50875,UK,Europe,Technology,Mid-Market,Enterprise,Monthly,3558.21,90172.53,3.0,73.8,18.4,14.0,3.7,33,1102.69,1,3,5,135,9,Big Spenders
CUST_001284,2024-11-26,36,17,8148.85,479.34411764705885,USA,North America,Real Estate,Startup,Business,Annual,291.16,1238.07,7.0,57.3,27.4,10.0,3.9,18,266.74,3,4,4,344,11,Loyal High Value
CUST_001285,2024-12-05,27,16,239298.74,14956.17125,Canada,North America,Retail,Enterprise,Enterprise,Annual,8880.55,169695.73,5.0,64.2,20.0,23.0,12.1,12,5634.51,4,3,5,435,12,Big Spenders
CUST_001286,2024-10-26,67,16,67384.9,4211.55625,Canada,North America,Finance,Mid-Market,Enterprise,Multi-Year,3310.16,12402.26,6.0,67.1,13.6,-14.0,14.2,28,5019.15,2,3,5,235,10,Big Spenders
CUST_001287,2024-12-01,31,17,4892.27,287.78058823529415,Australia,APAC,Retail,Small Business,Professional,Monthly,172.46,362.24,9.0,36.0,6.2,16.0,3.8,17,347.98,3,4,3,343,10,Steady Customers
CUST_001288,2023-01-10,722,19,750.42,39.495789473684205,USA,North America,Education,Startup,Basic,Monthly,31.69,37.8,6.0,11.4,1.0,-50.0,3.5,31,137.09,1,5,1,151,7,Needs Attention
CUST_001289,2024-03-18,289,12,4088.64,340.71999999999997,Other,MEA,Real Estate,Startup,Business,Monthly,217.86,436.59,3.0,46.2,14.2,-10.0,0.0,28,68.0,1,1,3,113,5,Needs Attention
CUST_001290,2024-12-10,22,22,358541.83,16297.35590909091,USA,North America,Manufacturing,Enterprise,Enterprise,Annual,10506.67,111552.3,2.0,62.7,18.6,35.0,14.0,16,22213.56,4,5,5,455,14,Champions
CUST_001291,2024-01-01,366,14,1339.9,95.70714285714287,USA,North America,Education,Startup,Professional,Monthly,71.08,314.69,3.0,67.6,15.8,12.0,2.6,26,54.32,1,2,2,122,5,Low Value Dormant
CUST_001292,2024-12-05,27,13,5466.12,420.47076923076924,USA,North America,Healthcare,Startup,Business,Monthly,238.48,403.87,4.0,38.3,6.0,5.0,3.3,11,70.35,4,1,3,413,8,New or Promising
CUST_001293,2024-12-20,12,18,2643.7,146.8722222222222,Other,MEA,Finance,Startup,Professional,Monthly,77.01,271.34,4.0,64.5,15.9,-6.0,2.4,8,136.57,5,4,2,542,11,Potential Loyalists
CUST_001294,2024-11-06,56,11,80313.41,7301.219090909091,Germany,Europe,Real Estate,Mid-Market,Enterprise,Multi-Year,4341.69,10965.23,4.0,46.5,19.3,-14.0,11.1,5,2848.23,2,1,5,215,8,Big Spenders
CUST_001295,2024-11-20,42,17,5175.46,304.43882352941176,Germany,Europe,Education,Startup,Business,Monthly,193.57,383.24,3.0,32.0,6.8,-2.0,1.8,23,75.26,3,4,3,343,10,Steady Customers
CUST_001296,2024-09-05,118,17,655.8199999999999,38.57764705882352,USA,North America,Manufacturing,Startup,Basic,Monthly,24.92,33.35,9.0,32.6,6.7,-16.0,1.5,24,84.79,1,4,1,141,6,Needs Attention
CUST_001297,2024-11-17,45,20,7024.87,351.2435,Australia,APAC,Technology,Small Business,Professional,Monthly,221.43,2455.63,2.0,56.0,19.2,12.0,1.3,27,627.34,3,5,4,354,12,Loyal High Value
CUST_001298,2024-12-12,20,14,1254.85,89.63214285714285,USA,North America,Technology,Small Business,Basic,Annual,49.69,89.72,3.0,44.9,18.6,-25.0,9.0,9,758.54,4,2,2,422,8,New or Promising
CUST_001299,2024-12-07,25,10,1037.07,103.707,Other,MEA,Technology,Small Business,Basic,Multi-Year,56.0,150.7,5.0,58.8,20.0,-4.0,12.0,7,1068.08,4,1,1,411,6,New or Promising
CUST_001300,2024-10-28,65,16,9619.26,601.20375,UK,Europe,Retail,Small Business,Business,Annual,400.19,3836.16,5.0,66.0,18.9,30.0,5.1,31,264.84,2,3,4,234,9,Needs Attention
CUST_001301,2024-12-28,4,19,33780.08,1777.8989473684212,Canada,North America,Retail,Mid-Market,Business,Annual,902.61,32638.38,0.0,99.1,29.9,40.0,9.6,2,742.85,5,5,5,555,15,Champions
CUST_001302,2024-11-05,57,17,105365.27,6197.957058823529,USA,North America,Other,Mid-Market,Enterprise,Monthly,4075.29,81672.14,6.0,67.1,18.4,34.0,1.8,30,3202.76,2,4,5,245,11,At Risk High Value
CUST_001303,2024-12-13,19,19,26627.21,1401.4321052631578,UK,Europe,Manufacturing,Mid-Market,Business,Multi-Year,954.32,7510.85,3.0,77.8,22.1,4.0,15.0,12,1620.86,4,5,5,455,14,Champions
CUST_001304,2024-12-15,17,16,2394.42,149.65125,Germany,Europe,Healthcare,Startup,Professional,Monthly,79.53,263.75,4.0,47.7,19.4,21.0,2.5,7,141.33,4,3,2,432,9,Potential Loyalists
CUST_001305,2024-12-23,9,15,10740.41,716.0273333333333,Canada,North America,Technology,Mid-Market,Professional,Multi-Year,417.06,2169.22,2.0,60.8,21.2,-13.0,14.7,3,694.44,5,2,4,524,11,Steady Customers
